token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,layer_ix,content_token_ix
784,220,16,1.0, ,2,2562,all_user_tags,assistant,6.692845e-10,1.426629e-10,7.5438555e-07,0.9999993,16,743
785,16,13,1.0,1,2,2563,all_user_tags,assistant,9.132217e-12,4.942623e-15,3.289353e-07,0.99999964,16,744
786,13,6240,0.51,.,2,2564,all_user_tags,assistant,1.2839936e-09,2.0162275e-11,1.249601e-05,0.9999875,16,745
787,7649,261,0.99, Use,2,2565,all_user_tags,assistant,4.5979506e-10,8.9209234e-13,3.7125178e-06,0.9999963,16,746
788,261,15478,0.77, a,2,2566,all_user_tags,assistant,1.7060822e-08,1.3088211e-10,0.00010177055,0.9998982,16,747
789,6240,143866,0.96, **,2,2567,all_user_tags,assistant,4.6475215e-09,1.6670529e-10,5.3614967e-05,0.99994636,16,748
790,143866,3737,1.0,raised,2,2568,all_user_tags,assistant,1.0766376e-10,2.7011545e-13,8.92432e-07,0.99999917,16,749
791,3737,503,0.84, bed,2,2569,all_user_tags,assistant,1.511688e-09,2.7504965e-13,7.0275228e-06,0.99999297,16,750
792,503,4410,0.54, or,2,2570,all_user_tags,assistant,3.3830057e-11,8.010751e-12,7.9922745e-07,0.99999917,16,751
793,4410,9282,0.56, large,2,2571,all_user_tags,assistant,1.7148746e-08,5.4667644e-09,3.509219e-05,0.99996483,16,752
794,9282,410,1.0, container,2,2572,all_user_tags,assistant,1.0762839e-06,2.272666e-08,0.00014911477,0.9998498,16,753
795,410,483,0.64,**,2,2573,all_user_tags,assistant,3.5256615e-08,6.2361995e-12,0.00027706008,0.9997229,16,754
796,350,266,0.41, (,2,2574,all_user_tags,assistant,9.301032e-08,4.9242144e-10,0.0001312391,0.99986863,16,755
797,899,1585,0.46,12,2,2575,all_user_tags,assistant,1.6168459e-08,1.13162e-12,4.6509213e-06,0.99999535,16,756
798,1585,1157,0.55,–,2,2576,all_user_tags,assistant,6.932076e-10,6.4427053e-12,8.113839e-06,0.9999919,16,757
799,1157,35971,0.76,18,2,2577,all_user_tags,assistant,6.3225176e-09,9.647589e-12,1.8267701e-06,0.9999982,16,758
800,306,8103,0.52, in,2,2578,all_user_tags,assistant,1.3622066e-08,4.3172854e-11,2.589712e-06,0.9999974,16,759
801,8103,8,0.96, deep,2,2579,all_user_tags,assistant,4.394224e-09,6.283573e-11,1.5049235e-06,0.99999845,16,760
802,6294,220,1.0,").
",2,2580,all_user_tags,assistant,2.0353463e-09,4.2214818e-14,3.6903075e-06,0.9999963,16,761
803,220,220,1.0, ,2,2581,all_user_tags,assistant,8.588116e-10,1.61681e-11,4.768553e-07,0.9999995,16,762
804,220,17,1.0, ,2,2582,all_user_tags,assistant,4.042168e-09,2.2771738e-11,1.0174289e-07,0.9999999,16,763
805,17,13,1.0,2,2,2583,all_user_tags,assistant,3.8695436e-10,3.3592397e-13,3.9560564e-06,0.99999607,16,764
806,13,23279,0.33,.,2,2584,all_user_tags,assistant,2.9557696e-09,7.946708e-12,5.297145e-06,0.99999475,16,765
807,16835,22390,0.62, Keep,2,2585,all_user_tags,assistant,2.7429137e-09,1.1652001e-11,3.7469414e-07,0.99999964,16,766
808,22390,6240,0.48, soil,2,2586,all_user_tags,assistant,2.0611202e-09,8.809813e-11,9.086981e-07,0.99999905,16,767
809,30230,11,0.93, loose,2,2587,all_user_tags,assistant,4.100804e-05,5.066619e-07,0.00064070575,0.99931777,16,768
810,326,1147,0.36, and,2,2588,all_user_tags,assistant,2.1977717e-09,1.2448747e-13,2.2518343e-06,0.99999774,16,769
811,10358,350,0.6, rich,2,2589,all_user_tags,assistant,1.4818158e-07,1.472955e-09,0.00015112145,0.9998487,16,770
812,350,964,0.86, (,2,2590,all_user_tags,assistant,2.253058e-07,9.223144e-11,0.00012580016,0.999874,16,771
813,964,57813,1.0,add,2,2591,all_user_tags,assistant,1.0232305e-07,1.8544466e-11,0.00243448,0.9975654,16,772
814,57813,6294,0.45, compost,2,2592,all_user_tags,assistant,3.436184e-08,8.839873e-10,0.0014540489,0.9985459,16,773
815,11,220,0.62,",",2,2593,all_user_tags,assistant,1.6806122e-11,5.1277604e-15,0.00010810645,0.9998919,16,774
816,220,16,0.58, ,2,2594,all_user_tags,assistant,2.318221e-08,1.0513662e-10,0.0012114005,0.99878865,16,775
817,16,35971,0.44,1,2,2595,all_user_tags,assistant,4.935674e-08,3.0941097e-11,0.00012532675,0.9998746,16,776
818,14,19,0.56,/,2,2596,all_user_tags,assistant,0.00023302098,3.802878e-07,0.00011395701,0.9996526,16,777
819,17,11531,0.87,2,2,2597,all_user_tags,assistant,8.511149e-09,5.5341096e-12,4.5178263e-06,0.99999547,16,778
820,11531,777,0.85, cup,2,2598,all_user_tags,assistant,9.74374e-07,3.0310884e-10,8.486141e-06,0.9999906,16,779
821,777,13749,0.32, per,2,2599,all_user_tags,assistant,9.655171e-07,5.5361334e-11,0.0016397272,0.99835926,16,780
822,13749,6428,1.0, square,2,2600,all_user_tags,assistant,1.2796377e-05,1.3004361e-09,0.000405431,0.99958175,16,781
823,6428,6294,0.93, foot,2,2601,all_user_tags,assistant,6.976031e-08,7.0849876e-10,1.5724785e-06,0.99999833,16,782
824,6294,220,1.0,").
",2,2602,all_user_tags,assistant,9.503849e-09,9.852326e-13,7.5470243e-06,0.9999925,16,783
825,220,220,1.0, ,2,2603,all_user_tags,assistant,5.1071234e-11,3.520979e-12,2.9652561e-08,1.0,16,784
826,220,18,1.0, ,2,2604,all_user_tags,assistant,2.2626302e-12,2.214209e-15,3.885901e-08,1.0,16,785
827,18,13,1.0,3,2,2605,all_user_tags,assistant,1.7948132e-10,2.2461508e-11,1.4601574e-06,0.99999857,16,786
828,13,12303,0.61,.,2,2606,all_user_tags,assistant,2.1811484e-09,7.742088e-11,1.5690977e-06,0.99999845,16,787
829,12303,220,0.35, Water,2,2607,all_user_tags,assistant,1.13118175e-10,1.1056759e-10,1.08044574e-07,0.9999999,16,788
830,220,16,0.98, ,2,2608,all_user_tags,assistant,3.6522916e-09,2.0439295e-09,1.1906519e-06,0.9999988,16,789
831,16,1585,0.75,1,2,2609,all_user_tags,assistant,3.938751e-10,3.2646318e-12,3.480224e-08,1.0,16,790
832,1585,16,0.59,–,2,2610,all_user_tags,assistant,8.36857e-11,6.9772096e-12,3.834525e-07,0.99999964,16,791
833,17,35971,0.77,2,2,2611,all_user_tags,assistant,4.1559806e-06,1.3045472e-08,6.760481e-06,0.99998903,16,792
834,21185,777,0.91, inches,2,2612,all_user_tags,assistant,3.3809906e-06,1.4848591e-09,6.819242e-07,0.99999595,16,793
835,777,2384,1.0, per,2,2613,all_user_tags,assistant,7.4468658e-06,1.05419105e-07,1.2502402e-05,0.99998,16,794
836,2384,26,0.53, week,2,2614,all_user_tags,assistant,2.922422e-08,2.0424287e-09,1.3715811e-06,0.99999857,16,795
837,350,8229,0.85, (,2,2615,all_user_tags,assistant,2.415382e-10,1.1595132e-12,1.0805075e-07,0.9999999,16,796
838,8229,306,0.39,more,2,2616,all_user_tags,assistant,6.631163e-09,1.1799711e-10,9.456183e-06,0.9999906,16,797
839,402,3648,0.94, on,2,2617,all_user_tags,assistant,6.571735e-06,2.479521e-06,0.0019699952,0.998021,16,798
840,3648,3376,0.94, hot,2,2618,all_user_tags,assistant,1.4815143e-08,9.894655e-11,7.96159e-05,0.99992037,16,799
841,3376,6294,0.8, days,2,2619,all_user_tags,assistant,2.0585205e-09,8.4554336e-11,4.1376475e-06,0.9999958,16,800
842,6294,220,1.0,").
",2,2620,all_user_tags,assistant,1.5438017e-11,7.804908e-14,8.317058e-08,0.9999999,16,801
843,220,220,1.0, ,2,2621,all_user_tags,assistant,1.3574478e-07,2.7115057e-08,4.4969643e-06,0.99999535,16,802
844,220,19,1.0, ,2,2622,all_user_tags,assistant,1.1051323e-09,1.1406338e-11,2.3981093e-07,0.99999976,16,803
845,19,13,1.0,4,2,2623,all_user_tags,assistant,2.502217e-11,4.2297134e-12,2.3464922e-07,0.99999976,16,804
846,13,137247,0.5,.,2,2624,all_user_tags,assistant,1.0346228e-09,1.5882493e-11,4.622846e-06,0.99999535,16,805
847,34785,332,1.0, Mul,2,2625,all_user_tags,assistant,4.521911e-10,1.6568453e-11,3.4466925e-08,1.0,16,806
848,332,316,0.29,ch,2,2626,all_user_tags,assistant,1.1260864e-08,4.083227e-12,1.0047613e-06,0.9999989,16,807
849,483,43456,0.99, with,2,2627,all_user_tags,assistant,4.0871538e-07,1.4322521e-10,4.889314e-05,0.99995065,16,808
850,43456,503,0.92, straw,2,2628,all_user_tags,assistant,6.0900844e-09,7.750925e-12,0.00049846555,0.99950147,16,809
851,503,129197,0.5, or,2,2629,all_user_tags,assistant,5.50101e-10,5.041559e-12,0.0001202738,0.9998797,16,810
852,9297,31181,1.0, wood,2,2630,all_user_tags,assistant,5.491818e-06,8.6710344e-10,0.08510158,0.91489285,16,811
853,31181,316,0.78, chips,2,2631,all_user_tags,assistant,2.0340613e-07,1.8093452e-09,0.00037750014,0.9996222,16,812
854,316,3357,0.61, to,2,2632,all_user_tags,assistant,2.0091702e-09,7.864165e-11,2.5785237e-06,0.9999974,16,813
855,3357,36036,0.6, keep,2,2633,all_user_tags,assistant,1.3477614e-07,7.0192935e-10,5.8910267e-05,0.999941,16,814
856,22390,8157,0.91, soil,2,2634,all_user_tags,assistant,3.5569346e-07,1.00180706e-07,6.7423935e-05,0.99993217,16,815
857,8157,558,0.63, cool,2,2635,all_user_tags,assistant,4.6037037e-08,1.5323252e-08,1.3135497e-05,0.99998677,16,816
858,558,220,0.99,".
",2,2636,all_user_tags,assistant,6.2411555e-11,5.557526e-14,9.038505e-08,0.9999999,16,817
859,220,220,1.0, ,2,2637,all_user_tags,assistant,8.241164e-07,4.2353634e-11,2.6777787e-05,0.99997234,16,818
860,220,20,1.0, ,2,2638,all_user_tags,assistant,4.5826676e-11,4.5551166e-13,5.1192495e-07,0.9999995,16,819
861,20,13,1.0,5,2,2639,all_user_tags,assistant,6.836164e-11,2.0516132e-12,6.9403272e-06,0.9999931,16,820
862,13,137247,0.9,.,2,2640,all_user_tags,assistant,7.093875e-10,2.6948005e-11,1.4644938e-05,0.99998534,16,821
863,137247,503,0.86, Stake,2,2641,all_user_tags,assistant,1.7226116e-09,1.956774e-11,4.2788066e-08,1.0,16,822
864,503,61908,1.0, or,2,2642,all_user_tags,assistant,4.735171e-09,3.0723698e-11,7.817333e-07,0.99999917,16,823
865,61908,6047,0.49, cage,2,2643,all_user_tags,assistant,2.1451756e-07,6.08803e-09,4.3317374e-07,0.9999994,16,824
866,6047,26,0.51, early,2,2644,all_user_tags,assistant,1.8617645e-09,7.316413e-12,1.2849631e-06,0.9999987,16,825
867,11,140388,0.68,",",2,2645,all_user_tags,assistant,4.107913e-10,1.4209907e-12,3.2345277e-05,0.9999677,16,826
868,140388,31485,0.68, prune,2,2646,all_user_tags,assistant,2.683058e-09,2.5954186e-10,1.5371072e-06,0.99999845,16,827
869,261,3120,0.69, a,2,2647,all_user_tags,assistant,2.0562875e-06,1.8063665e-05,6.397399e-05,0.99991596,16,828
870,3120,31485,0.83, few,2,2648,all_user_tags,assistant,9.63001e-08,1.2390516e-06,2.77364e-05,0.9999709,16,829
871,31485,409,1.0, suck,2,2649,all_user_tags,assistant,1.7219275e-10,3.0587852e-10,3.302548e-08,1.0,16,830
872,409,11,0.35,ers,2,2650,all_user_tags,assistant,8.253903e-09,4.668125e-12,7.88475e-06,0.99999213,16,831
873,11,326,0.95,",",2,2651,all_user_tags,assistant,5.4779763e-09,1.133716e-12,4.0682007e-05,0.99995935,16,832
874,42812,750,1.0, fertil,2,2652,all_user_tags,assistant,6.495264e-10,2.20113e-11,9.705338e-08,0.9999999,16,833
875,750,483,0.85,ize,2,2653,all_user_tags,assistant,3.1759837e-09,1.030056e-11,2.4295362e-06,0.9999976,16,834
876,483,261,0.91, with,2,2654,all_user_tags,assistant,1.2122574e-09,3.4632828e-12,7.721928e-07,0.9999993,16,835
877,261,59604,0.71, a,2,2655,all_user_tags,assistant,6.891526e-08,2.0129634e-09,5.065452e-05,0.9999492,16,836
878,59604,50005,0.95, tomato,2,2656,all_user_tags,assistant,1.2914257e-11,1.3316393e-12,1.1547841e-07,0.9999999,16,837
879,31999,7685,0.25,-specific,2,2657,all_user_tags,assistant,4.0137102e-10,1.21525776e-11,5.4546863e-06,0.9999945,16,838
880,220,19,0.86, ,2,2658,all_user_tags,assistant,1.0846622e-05,1.9883454e-07,4.1382664e-05,0.99994755,16,839
881,19,50005,0.68,4,2,2659,all_user_tags,assistant,3.053214e-05,4.153291e-08,2.2057493e-05,0.9999473,16,840
882,12,702,1.0,-,2,2660,all_user_tags,assistant,0.00046192846,1.8995246e-06,1.3528125e-05,0.9995227,16,841
883,702,12,0.99,10,2,2661,all_user_tags,assistant,6.966281e-05,4.409184e-09,1.02227095e-05,0.9999201,16,842
884,12,702,1.0,-,2,2662,all_user_tags,assistant,1.3877026e-12,5.216428e-16,1.10811605e-07,0.9999999,16,843
885,702,1934,0.44,10,2,2663,all_user_tags,assistant,1.1347652e-08,9.40078e-11,8.357564e-06,0.99999166,16,844
886,4730,15310,0.92, once,2,2664,all_user_tags,assistant,2.900165e-07,4.1985e-09,1.544439e-05,0.99998426,16,845
887,15310,13217,0.61, fruit,2,2665,all_user_tags,assistant,2.0683498e-08,3.1379094e-11,3.1961562e-08,1.0,16,846
888,289,13217,0.96,ing,2,2666,all_user_tags,assistant,6.2045764e-08,1.1313718e-11,7.0867613e-06,0.99999285,16,847
889,13217,364,0.7, starts,2,2667,all_user_tags,assistant,1.3100068e-10,5.1566633e-12,2.4061754e-05,0.9999759,16,848
890,558,12,0.44,".
",2,2668,all_user_tags,assistant,1.744695e-11,8.456456e-14,5.4782614e-09,1.0,16,849
891,7924,802,0.99,That,2,2669,all_user_tags,assistant,4.612097e-11,3.1567072e-13,1.2143155e-07,0.9999999,16,850
892,802,480,0.69,’s,2,2670,all_user_tags,assistant,4.255e-11,1.0127926e-12,5.9620163e-07,0.9999994,16,851
893,480,2322,0.68, it,2,2671,all_user_tags,assistant,5.0982465e-12,2.266314e-13,3.4988054e-06,0.99999654,16,852
894,2322,21998,0.27,—,2,2672,all_user_tags,assistant,2.6624777e-12,8.897602e-14,8.2856765e-08,0.9999999,16,853
895,21998,1934,0.62,plant,2,2673,all_user_tags,assistant,4.2547557e-10,2.5073186e-13,3.3120025e-06,0.99999666,16,854
896,37495,1934,0.57, outdoors,2,2674,all_user_tags,assistant,3.1209144e-08,1.511083e-11,6.1147126e-05,0.99993885,16,855
897,1934,290,0.62, after,2,2675,all_user_tags,assistant,1.1124243e-10,6.50516e-14,3.5938163e-05,0.9999641,16,856
898,290,2174,0.87, the,2,2676,all_user_tags,assistant,2.1136168e-09,2.864142e-11,1.3630513e-05,0.9999864,16,857
899,2174,69368,1.0, last,2,2677,all_user_tags,assistant,6.739253e-11,1.5139044e-14,5.2390243e-07,0.9999995,16,858
900,69368,11,0.88, frost,2,2678,all_user_tags,assistant,2.8358389e-11,3.4021122e-14,1.7206182e-06,0.99999833,16,859
901,11,3644,0.67,",",2,2679,all_user_tags,assistant,4.16057e-11,3.1816658e-14,1.3789348e-06,0.99999857,16,860
902,3357,22390,0.37, keep,2,2680,all_user_tags,assistant,1.3280912e-09,6.059856e-11,0.00014638131,0.9998536,16,861
903,480,46726,0.88, it,2,2681,all_user_tags,assistant,1.183859e-09,4.0348208e-10,0.00010020331,0.99989974,16,862
904,46726,11,0.65, sunny,2,2682,all_user_tags,assistant,5.758237e-08,8.071673e-10,2.8318962e-05,0.9999716,16,863
905,11,23364,0.34,",",2,2683,all_user_tags,assistant,6.696634e-12,2.2692616e-14,2.9684713e-07,0.99999976,16,864
906,326,481,0.83, and,2,2684,all_user_tags,assistant,4.3728948e-11,3.060208e-13,2.6615141e-06,0.9999974,16,865
907,481,4720,0.99, you,2,2685,all_user_tags,assistant,1.6699225e-07,1.034843e-08,0.001227768,0.9987721,16,866
908,4720,679,0.46,’ll,2,2686,all_user_tags,assistant,3.1821696e-08,1.6286397e-10,0.00076725736,0.99923277,16,867
909,413,77218,0.57, be,2,2687,all_user_tags,assistant,1.7958728e-06,1.4811853e-09,0.015054582,0.98494357,16,868
910,402,634,0.94, on,2,2688,all_user_tags,assistant,1.4901918e-08,1.8474144e-11,0.0041737272,0.9958262,16,869
911,634,2006,1.0, your,2,2689,all_user_tags,assistant,3.9884636e-08,1.1723264e-10,0.004445034,0.995555,16,870
912,2006,316,0.85, way,2,2690,all_user_tags,assistant,1.3680094e-11,2.018882e-14,0.0001905619,0.99980944,16,871
913,316,261,0.46, to,2,2691,all_user_tags,assistant,1.08912594e-08,4.751756e-12,0.0014324256,0.9985676,16,872
914,8982,55866,0.88, fresh,2,2692,all_user_tags,assistant,6.955894e-08,1.0645583e-12,0.00045453268,0.9995454,16,873
915,55866,0,0.86, tomatoes,2,2693,all_user_tags,assistant,2.848183e-08,7.435553e-14,6.37269e-05,0.9999362,16,874
916,1703,2167,0.22,"!

",2,2694,all_user_tags,assistant,8.293353e-10,1.4346707e-11,3.492433e-08,1.0,16,875
917,37408,66241,0.68,Happy,2,2695,all_user_tags,assistant,1.3179983e-10,2.666278e-13,3.6466708e-06,0.9999963,16,876
918,66241,0,0.95, gardening,2,2696,all_user_tags,assistant,2.695145e-11,1.4342933e-12,1.3680553e-06,0.9999987,16,877
919,0,200002,0.71,!,2,2697,all_user_tags,assistant,4.5669732e-10,6.6946795e-16,1.5531361e-05,0.9999845,16,878
920,130321,109,0.9, 🌱,2,2698,all_user_tags,assistant,1.0021927e-06,1.8355639e-08,0.001894273,0.9981047,16,879
921,109,198,0.7,,2,2699,all_user_tags,assistant,9.160955e-11,2.7343585e-12,9.741493e-06,0.9999902,16,880
3,3575,3462,0.21,You,0,3,correct_tags,system,0.9999918,2.8777285e-06,4.213355e-06,1.1618562e-06,20,0
4,553,6145,0.4, are,0,4,correct_tags,system,0.994679,1.7590108e-05,0.0052828384,2.0622952e-05,20,1
5,17554,162016,0.99, Chat,0,5,correct_tags,system,0.5584865,0.41228998,0.029223472,9.340835e-09,20,2
6,162016,11,0.62,GPT,0,6,correct_tags,system,0.60617816,0.07287322,0.32094824,3.4829998e-07,20,3
7,11,261,0.78,",",0,7,correct_tags,system,0.5006582,0.041939363,0.4574024,4.2147983e-09,20,4
8,261,4410,1.0, a,0,8,correct_tags,system,0.0023833131,0.030674526,0.96694183,2.9993217e-07,20,5
9,4410,6439,1.0, large,0,9,correct_tags,system,0.47972092,0.06303251,0.4572084,3.8223927e-05,20,6
10,6439,2359,0.99, language,0,10,correct_tags,system,0.74665695,0.003423942,0.24645193,0.0034671167,20,7
11,2359,22203,0.92, model,0,11,correct_tags,system,0.00075698795,5.0684207e-07,0.9992423,1.9444688e-07,20,8
12,22203,656,0.98, trained,0,12,correct_tags,system,0.0020279044,4.009185e-06,0.99794537,2.2739157e-05,20,9
13,656,7788,1.0, by,0,13,correct_tags,system,0.06981894,0.0006058588,0.92957425,1.0056394e-06,20,10
14,7788,17527,1.0, Open,0,14,correct_tags,system,0.96311694,0.00074727525,0.036130086,5.6791737e-06,20,11
15,17527,13,0.4,AI,0,15,correct_tags,system,0.57300127,2.8517413e-06,0.42698506,1.0761467e-05,20,12
16,558,2167,0.71,".
",0,16,correct_tags,system,0.0019371605,0.9978313,0.00023165204,9.93289e-09,20,13
17,87447,100594,0.73,Knowledge,0,17,correct_tags,system,0.012479758,0.16483806,0.37358925,0.44909298,20,14
18,100594,25,0.72, cutoff,0,18,correct_tags,system,0.14228253,0.06495755,0.7895848,0.0031751106,20,15
19,25,220,1.0,:,0,19,correct_tags,system,0.011998908,0.09225066,0.8653351,0.030415352,20,16
20,220,1323,0.71, ,0,20,correct_tags,system,0.38329327,0.6163513,0.00035433102,1.112002e-06,20,17
21,1323,16,0.46,202,0,21,correct_tags,system,0.5041455,0.49568188,0.00016491165,7.694528e-06,20,18
22,19,50005,0.61,4,0,22,correct_tags,system,0.0234012,0.71794385,0.25864497,9.937569e-06,20,19
23,12,3173,0.42,-,0,23,correct_tags,system,0.0029331278,0.70301986,0.2940332,1.38472415e-05,20,20
24,3218,12,0.37,06,0,24,correct_tags,system,0.00080525235,0.96399397,0.03508983,0.00011096454,20,21
25,198,2167,0.62,"
",0,25,correct_tags,system,0.0004733064,0.95667404,0.042852692,2.4938164e-08,20,22
26,6576,2608,0.22,Current,0,26,correct_tags,system,0.0002283431,0.999765,4.5921292e-06,2.0830748e-06,20,23
27,3521,25,0.93, date,0,27,correct_tags,system,1.4606667e-06,0.9999964,2.1919886e-06,3.443314e-09,20,24
28,25,220,0.79,:,0,28,correct_tags,system,4.1915666e-08,0.999933,5.5016953e-05,1.1873233e-05,20,25
29,220,23,0.13, ,0,29,correct_tags,system,0.14971286,0.83366877,0.016573,4.5413402e-05,20,26
30,1323,18,0.35,202,0,30,correct_tags,system,0.1871415,0.8126773,0.00017582628,5.357336e-06,20,27
31,20,30,0.31,5,0,31,correct_tags,system,0.0007389331,0.9982331,0.0010240541,3.8498947e-06,20,28
32,12,18,0.42,-,0,32,correct_tags,system,0.18378738,0.81616664,4.548625e-05,4.7992535e-07,20,29
33,702,30,0.4,10,0,33,correct_tags,system,6.9557095e-06,0.996514,0.0034750702,3.8706235e-06,20,30
34,12,1422,0.26,-,0,34,correct_tags,system,0.03483959,0.9633274,0.0018201241,1.2906778e-05,20,31
35,2290,364,0.21,01,0,35,correct_tags,system,0.001412833,0.9921548,0.006432045,3.5472405e-07,20,32
36,279,2167,0.92,"

",0,36,correct_tags,system,1.008004e-07,0.99947673,0.0005232218,4.7011834e-08,20,33
37,30377,289,0.93,Reason,0,37,correct_tags,system,0.0025274944,0.9969683,0.0003854103,0.000118680946,20,34
38,289,25,0.24,ing,0,38,correct_tags,system,0.00025200768,0.9997414,6.1867872e-06,3.7446523e-07,20,35
39,25,623,0.3,:,0,39,correct_tags,system,0.0026035248,0.88394994,0.11344609,5.454292e-07,20,36
40,14093,30,0.35, medium,0,40,correct_tags,system,0.0060617095,0.96966815,0.024266684,3.4231184e-06,20,37
41,198,2167,0.94,"
",0,41,correct_tags,system,2.6590221e-06,0.019063212,0.9809341,2.873956e-08,20,38
42,2,68406,0.19,#,0,42,correct_tags,system,0.00077509135,0.9967597,0.0024650434,7.079095e-08,20,39
43,13888,30,0.4, Valid,0,43,correct_tags,system,8.01185e-07,0.99999845,5.48359e-07,7.362496e-08,20,40
44,18403,25,0.27, channels,0,44,correct_tags,system,5.340831e-05,0.9988403,0.0011043402,1.8468007e-06,20,41
45,25,723,0.46,:,0,45,correct_tags,system,7.4622034e-07,0.99993896,6.017227e-05,1.4150116e-07,20,42
46,8450,11,0.68, analysis,0,46,correct_tags,system,0.00054781424,0.97127825,0.02809573,7.8276804e-05,20,43
47,11,1721,0.2,",",0,47,correct_tags,system,1.1239659e-05,0.99997413,1.46596985e-05,2.670371e-10,20,44
48,49159,11,0.24, commentary,0,48,correct_tags,system,0.025099162,0.86376685,0.11106161,7.248937e-05,20,45
49,11,5178,0.25,",",0,49,correct_tags,system,0.004420627,0.9952697,0.00030337326,6.255367e-06,20,46
50,1721,364,0.47, final,0,50,correct_tags,system,0.007701948,0.20378703,0.7859969,0.0025141179,20,47
51,13,1416,0.65,.,0,51,correct_tags,system,0.0001866336,0.19155148,0.80826193,8.7564125e-09,20,48
52,21030,485,0.19, Channel,0,52,correct_tags,system,5.0858012e-05,0.99934286,0.0006060866,1.4172788e-07,20,49
53,2804,485,0.13, must,0,53,correct_tags,system,1.7923966e-06,0.99999666,1.5625527e-06,7.3071487e-09,20,50
54,413,1775,0.06, be,0,54,correct_tags,system,0.001479449,0.72009826,0.27835038,7.1937946e-05,20,51
55,7360,30,0.29, included,0,55,correct_tags,system,1.3897349e-07,0.99999595,3.6460815e-06,2.0654961e-07,20,52
56,395,2454,0.93, for,0,56,correct_tags,system,7.181176e-07,0.99947625,0.0005230294,6.4348873e-09,20,53
57,1753,485,0.25, every,0,57,correct_tags,system,6.175975e-06,0.9994248,0.00056650135,2.4946912e-06,20,54
58,3176,364,0.36, message,0,58,correct_tags,system,0.00021776075,0.97671765,0.023010645,5.39335e-05,20,55
59,13,20953,0.36,.,0,59,correct_tags,system,0.15976447,0.8182246,0.02201054,3.7722933e-07,20,56
64,12194,0,0.44,Hi,0,64,correct_tags,user,4.0151983e-05,0.99995446,2.588201e-06,2.71414e-06,20,57
65,0,623,0.12,!,0,65,correct_tags,user,1.9751288e-07,0.99999976,3.2466733e-08,1.4396504e-08,20,58
66,5477,2360,0.1, I'm,0,66,correct_tags,user,1.6218124e-06,0.99999726,1.0183237e-06,8.321189e-09,20,59
67,7524,316,0.07, learning,0,67,correct_tags,user,1.4458026e-05,0.99998426,1.2920851e-06,5.5642133e-08,20,60
68,1495,316,0.48, how,0,68,correct_tags,user,4.999932e-06,0.9999943,6.707921e-07,3.353884e-08,20,61
69,316,6240,0.18, to,0,69,correct_tags,user,2.4334598e-05,0.9999752,4.4373454e-07,8.6936636e-10,20,62
70,13727,30,0.19, garden,0,70,correct_tags,user,3.312955e-05,0.999966,7.8991104e-07,3.972314e-08,20,63
71,326,66241,0.07, and,0,71,correct_tags,user,4.658921e-06,0.9999925,2.7528667e-06,8.652615e-08,20,64
72,3839,30,0.06, grow,0,72,correct_tags,user,1.2245984e-05,0.9999864,1.2624649e-06,1.0702677e-08,20,65
73,13940,30,0.16, plants,0,73,correct_tags,user,2.737935e-05,0.99997103,1.4886001e-06,6.452041e-08,20,66
74,13,6240,0.23,.,0,74,correct_tags,user,1.3084764e-08,1.0,1.969433e-08,3.1365257e-08,20,67
75,730,495,0.14, In,0,75,correct_tags,user,7.4258844e-07,0.99999905,2.3890064e-07,2.9725906e-09,20,68
76,261,6240,0.14, a,0,76,correct_tags,user,6.810294e-09,1.0,1.6151233e-09,9.407455e-12,20,69
77,3120,5310,0.07, few,0,77,correct_tags,user,2.4238605e-05,0.9999747,9.182883e-07,1.52765e-07,20,70
78,40536,30,0.26, sentences,0,78,correct_tags,user,1.34486645e-05,0.99998593,5.7421397e-07,3.3376978e-08,20,71
79,11,495,0.14,",",0,79,correct_tags,user,2.1139583e-06,0.9999976,2.3393191e-07,7.099569e-09,20,72
80,665,581,0.24, can,0,80,correct_tags,user,4.779625e-06,0.999995,1.4910091e-07,1.373476e-07,20,73
81,481,30,0.14, you,0,81,correct_tags,user,9.972708e-06,0.9998921,9.7661126e-05,2.6615476e-07,20,74
82,4843,30,0.23, please,0,82,correct_tags,user,1.0640646e-06,0.9999987,2.7907564e-07,3.105768e-08,20,75
83,5485,668,0.22, tell,0,83,correct_tags,user,7.934973e-06,0.99998915,7.258497e-07,2.1401197e-06,20,76
84,668,30,0.17, me,0,84,correct_tags,user,0.002134861,0.9977683,5.1695108e-05,4.5052948e-05,20,77
85,1495,316,0.19, how,0,85,correct_tags,user,1.8486717e-06,0.9999932,1.8437295e-06,3.060072e-06,20,78
86,316,6240,0.14, to,0,86,correct_tags,user,5.403767e-06,0.99999225,1.3617971e-06,1.034716e-06,20,79
87,3839,30,0.1, grow,0,87,correct_tags,user,2.9951101e-05,0.9999682,1.7729496e-06,1.4717983e-07,20,80
88,55866,30,0.33, tomatoes,0,88,correct_tags,user,4.511597e-05,0.99995315,1.4962214e-07,1.6536482e-06,20,81
89,30,86019,0.41,?,0,89,correct_tags,user,1.152916e-06,0.99999785,1.4860605e-07,8.005438e-07,20,82
90,3253,1775,0.14, How,0,90,correct_tags,user,3.1626456e-07,0.9999995,1.5772466e-07,1.7702756e-09,20,83
