sample_ix,display_token_ix,base_message_type,seg_ix,offset_fraction,edited_role,sign,p_system,p_user,p_cot,p_assistant,p_tool
1614,423,assistant,7,0.05,tool,0,1.0767802472088914e-09,2.050315403087797e-06,0.0006354759952892555,0.999354588150334,7.884462193562207e-06
1615,424,assistant,7,0.05,tool,0,1.3987534414079709e-08,2.3649490566734146e-06,0.0006255426807034525,0.9993512491419522,2.0829240753472e-05
1616,425,assistant,7,0.05,tool,0,3.556473452887979e-11,1.1035184609580123e-08,1.0046752883130665e-05,0.9999898575930017,8.458336562710592e-08
1617,426,assistant,7,0.05,tool,0,1.7012914843740635e-10,6.692402830288017e-08,0.00014186231679418353,0.9998555236581963,2.546930851964939e-06
1618,427,assistant,7,0.05,tool,0,4.861760282978205e-10,9.08224581950026e-07,0.0006900587244527586,0.9993062311648075,2.8013999816872993e-06
1619,428,assistant,7,0.05,tool,0,1.17579414427678e-09,1.9232703414006133e-06,0.0015822900828130568,0.9983230884319484,9.269703910301752e-05
1620,429,assistant,7,0.05,tool,0,4.4418770448793586e-08,3.922588983516587e-05,0.0007479232225163186,0.9991561564125109,5.665005636715264e-05
1621,430,assistant,7,0.05,tool,0,3.1850676392246454e-09,1.4469797114485978e-06,0.000704781319419642,0.9992293001451271,6.446837067416432e-05
1622,431,assistant,7,0.05,tool,0,3.0712045395885225e-10,1.1124495983552467e-07,2.1043030355723386e-05,0.9999731895234841,5.655894079792305e-06
1623,432,assistant,7,0.05,tool,0,4.2344658847040505e-07,0.00014005035005900505,0.00027053840590365234,0.9992840538047627,0.00030493399268615145
1624,433,assistant,7,0.05,tool,0,9.969101051153065e-08,1.79996118517688e-06,0.0008251293211962304,0.9990673481938245,0.0001056228327836879
1625,434,assistant,7,0.05,tool,0,1.8579817783573285e-07,3.6530699942035807e-05,0.002381415796805599,0.9970314500848313,0.0005504176202432584
1626,435,assistant,7,0.05,tool,0,3.252435188555681e-08,1.2062504377553657e-06,0.0001850391243262619,0.9997996213374959,1.4100763388079747e-05
1627,436,assistant,7,0.05,tool,0,5.77752860691215e-09,7.834551914783338e-07,0.00025979994500614176,0.999739382919919,2.7902354624897985e-08
1628,437,assistant,7,0.05,tool,0,2.1143069375181212e-10,4.028795143454759e-08,1.9995869969547845e-05,0.9999798004800263,1.6315062209923108e-07
1629,438,assistant,7,0.05,tool,0,4.1043938384925e-12,4.433252065946279e-11,1.9261860838448136e-05,0.9999807335782338,4.5124909374375546e-09
1630,439,assistant,7,0.05,tool,0,5.384940614167633e-12,2.52641442478872e-10,0.0020277703479036247,0.9979722148263372,1.4567732641539855e-08
1631,440,assistant,7,0.05,tool,0,4.682818636806986e-09,5.48938122029911e-07,0.00023653935162699222,0.9997599151116874,2.991915744877196e-06
1632,441,assistant,7,0.05,tool,0,4.693600787317467e-10,5.686466770637029e-09,0.0008115668638960175,0.9991831308068618,5.2961734154389384e-06
1633,442,assistant,7,0.05,tool,0,1.96723399672195e-10,7.779333194430835e-09,6.483454662516273e-05,0.9999343939768871,7.635004309766496e-07
1634,443,assistant,7,0.05,tool,0,5.500403115431491e-10,3.064117584704675e-08,7.168574526098368e-06,0.9999925580488953,2.4218536250719315e-07
1635,444,assistant,7,0.05,tool,0,3.291296594317032e-11,5.88467588396543e-09,2.777505999598374e-05,0.999971657186743,5.61835672202109e-07
1636,445,assistant,7,0.05,tool,0,2.1549408948238574e-12,5.039627657015423e-10,1.424995859427387e-05,0.99998574391456,5.620728227109984e-09
1637,446,assistant,7,0.05,tool,0,1.733219489760842e-13,6.841251948647e-11,1.3488907959553546e-05,0.9999865098180466,1.2054079021307178e-09
1638,447,assistant,7,0.05,tool,0,9.77553166369825e-07,1.8521936384235695e-05,0.0021598036669800633,0.9977560106230219,6.468622044752513e-05
1639,448,assistant,7,0.05,tool,0,1.3018883607855342e-09,7.614699905540796e-08,8.248699953717457e-06,0.9999912653612293,4.0848992947868366e-07
1640,449,assistant,7,0.05,tool,0,2.4228682889833433e-09,5.439398512124463e-07,0.0011201903795533402,0.9988671876646654,1.2075593061632258e-05
1641,450,assistant,7,0.05,tool,0,3.4773445409033774e-10,1.790780287760336e-08,4.9715296120062784e-05,0.9999498971300244,3.6931831837675016e-07
1642,451,assistant,7,0.05,tool,0,2.2266360807650096e-11,3.838073756377535e-11,8.863253431455541e-07,0.9999991087164913,4.897518552223795e-09
1643,452,assistant,7,0.05,tool,0,2.3562654560701574e-09,4.313769415650391e-07,6.639830478087023e-05,0.9999321959850582,9.71976954037617e-07
1644,453,assistant,7,0.05,tool,0,5.224577262829151e-11,2.116246647831935e-08,0.00037805826103087337,0.9996216389814341,2.8154282289623115e-07
1645,454,assistant,7,0.05,tool,0,1.8139989646291873e-09,8.583370974776198e-09,0.00022924072823217955,0.9997697519965653,9.968778326235323e-07
1646,455,assistant,7,0.05,tool,0,6.076653583562714e-12,4.430997169729272e-10,5.7817278391831654e-05,0.9999421596899566,2.2582475256777822e-08
1647,456,assistant,7,0.05,tool,0,6.311952998891823e-11,2.2324437203739247e-09,4.893216754123703e-06,0.9999950646312376,3.985644501368786e-08
1648,457,assistant,7,0.05,tool,0,8.621535584954851e-11,4.353852133658987e-09,0.00010779346367501718,0.9998920621080705,1.3998818705224974e-07
1649,458,assistant,7,0.05,tool,0,4.876777903960391e-09,1.0044666612170953e-06,0.02777630243508445,0.9721273109850567,9.537723641988029e-05
1650,459,assistant,7,0.05,tool,0,4.4328211203162576e-08,2.8654267772523605e-06,0.0006308059669502711,0.9993437348108728,2.2549467188425638e-05
1651,460,assistant,7,0.05,tool,0,1.5211964830238019e-09,2.727034921644074e-07,0.0003985175717816453,0.9995911144274716,1.0093776058067237e-05
1652,461,assistant,7,0.05,tool,0,2.663165231379854e-09,1.2857017195552104e-08,0.0004543284090888586,0.9995439319739927,1.7240967359075256e-06
1653,462,assistant,7,0.05,tool,0,1.180670218279614e-08,2.8163100169353765e-07,0.0015096463172484362,0.9984648185921425,2.5241652904988637e-05
1654,463,assistant,7,0.05,tool,0,7.189810887940493e-11,1.318381159555331e-10,3.909861735997764e-05,0.9999608762005978,2.4978306001444326e-08
1655,464,assistant,7,0.05,tool,0,1.424637043587242e-10,4.919522892931145e-08,0.00015140771520832485,0.999848508692249,3.425485013184548e-08
1656,465,assistant,7,0.05,tool,0,1.157457320696365e-12,3.6948731552758853e-10,3.46120544196625e-05,0.9999653836000734,3.974862280085435e-09
1657,466,assistant,7,0.05,tool,0,5.324039999561857e-10,1.0162152108238251e-07,0.0009335621778689987,0.9990647138020687,1.6218661371044783e-06
1658,467,assistant,7,0.05,tool,0,8.726644953493261e-10,2.479933834237219e-07,0.00021684268425610243,0.9997822036242796,7.048254163913898e-07
1659,468,assistant,7,0.05,tool,0,8.742110769670849e-10,5.336190775654615e-08,0.000592248703818426,0.9994051213928403,2.5756672224534236e-06
1660,469,assistant,7,0.05,tool,0,3.6052039167667963e-09,7.53032074970588e-08,0.00134982203816563,0.9986302674737842,1.9831579638895093e-05
1661,470,assistant,7,0.05,tool,0,1.7108556429211034e-12,1.4001974193597996e-10,1.8390516481930895e-05,0.9999815480532576,6.128852987879805e-08
1662,471,assistant,7,0.05,tool,0,2.959034524943876e-07,8.44061879343896e-06,0.014307519966780865,0.9854649134908826,0.0002188300200907053
1663,472,assistant,7,0.05,tool,0,3.776872750851301e-07,4.630381341106078e-06,0.016038172784468258,0.9835330635557062,0.0004237555912093302
1664,473,assistant,7,0.05,tool,0,1.6031279148108499e-12,3.5402501182019334e-11,7.052967368121998e-05,0.9999294595065025,1.0782810760648228e-08
1665,474,assistant,7,0.05,tool,0,2.886343881412771e-09,2.1368951642357635e-08,0.0021240940998705354,0.9978737443084525,2.137336381501862e-06
1666,475,assistant,7,0.05,tool,0,2.0977005672780264e-10,6.659292369068002e-09,0.0008589269386236839,0.9991408903998298,1.7579248418167276e-07
1667,476,assistant,7,0.05,tool,0,1.905882260019626e-08,2.316460002870533e-07,0.0008081055403624067,0.9991912350622748,4.086925399308086e-07
1668,477,assistant,7,0.05,tool,0,3.994467323525852e-09,6.89187822346229e-08,0.0008587108965463303,0.9991405244866225,6.917035816484566e-07
1669,478,assistant,7,0.05,tool,0,1.6396133606674752e-10,7.96713098351728e-09,3.857363802757109e-05,0.999961389410263,2.882061713367635e-08
1670,479,assistant,7,0.05,tool,0,1.438035212500748e-10,9.704982060871498e-08,0.00014741337452627677,0.9998520670161813,4.224156683052029e-07
1671,480,assistant,7,0.05,tool,0,9.993379071561137e-10,3.431161505735909e-07,0.00201941651903978,0.9979795268840983,7.124813735109198e-07
1672,481,assistant,7,0.05,tool,0,3.0486001154632505e-08,1.616571551921903e-07,0.0003413246313605024,0.9996575532590602,9.299664229475839e-07
1673,482,assistant,7,0.05,tool,0,1.6637259612605255e-08,7.645914207999528e-07,0.0007136316344333033,0.9992782356856764,7.351451209828365e-06
1674,483,assistant,7,0.05,tool,0,5.1719264360507895e-11,7.727264810945355e-09,5.5216003543062255e-05,0.9999447576634128,1.8554060026366208e-08
1675,484,assistant,7,0.05,tool,0,4.849250556079807e-12,2.343274274262749e-10,1.586728098692473e-06,0.9999984098486593,3.184065173506636e-09
1676,485,assistant,7,0.05,tool,0,3.258823006163343e-10,3.120880707421639e-10,1.1904993144396522e-06,0.9999987874842216,2.13784936221009e-08
1677,486,assistant,7,0.05,tool,0,3.9482757636570215e-11,5.675898619722557e-10,3.334653674111502e-05,0.9999666481034214,4.752764838743193e-09
1678,487,assistant,7,0.05,tool,0,3.779013840106767e-09,2.7625450094619717e-08,1.3763096280866093e-05,0.9999861210996193,8.439963615951637e-08
1679,488,assistant,7,0.05,tool,0,1.289738069002605e-11,5.204327338579756e-11,7.668494069261576e-06,0.9999922055940699,1.2584692019697008e-07
1680,489,assistant,7,0.05,tool,0,2.087536995107271e-08,1.770158312103381e-08,7.82447477305662e-05,0.9999212556471275,4.6102818870742787e-07
1681,490,assistant,7,0.05,tool,0,1.7614676588256148e-11,1.4260651825741681e-09,0.0005647399625731848,0.9994352528565598,5.737187195907667e-09
1682,491,assistant,7,0.05,tool,0,2.3699497636130594e-09,1.3713535623964364e-08,7.82231719466217e-05,0.999921659722155,1.0102241282923182e-07
1683,492,assistant,7,0.05,tool,0,2.4642672332499783e-12,3.909673893190968e-11,4.414025483588265e-06,0.9999955849528269,9.80128517740958e-10
1684,493,assistant,7,0.05,tool,0,4.640642317263673e-12,5.961531041053966e-12,1.7215452976007347e-05,0.9999827837363152,8.001065387348886e-10
1685,494,assistant,7,0.05,tool,0,2.181457390003292e-11,1.4182649381016207e-10,4.083694024911557e-05,0.9999591602969603,2.5991495888757024e-09
1686,495,assistant,7,0.05,tool,0,4.777879364996211e-11,1.0187866044579178e-10,7.503293791245919e-05,0.9999247339480173,2.3296441269441376e-07
1687,496,assistant,7,0.05,tool,0,9.793037731822542e-11,1.2622166985569464e-09,6.740942200666754e-05,0.9999316368901864,9.523276598666747e-07
1688,497,assistant,7,0.05,tool,0,2.3768236234190476e-13,5.987100320390873e-12,2.1182346376982373e-06,0.9999978700035627,1.1755574791152069e-08
1689,498,assistant,7,0.05,tool,0,2.998908395612394e-13,7.56091189703885e-12,5.28480641077094e-06,0.9999947053720218,9.813706446803269e-09
1690,499,assistant,7,0.05,tool,0,1.416428737462234e-12,9.401466593589852e-12,6.566656109983624e-05,0.9999343317138337,1.7142484642314084e-09
1691,500,assistant,7,0.05,tool,0,1.0970773382869009e-05,5.113801507701563e-05,0.04754702137953598,0.9300941845770718,0.022296685254932433
1692,501,assistant,7,0.05,tool,0,2.5805237266184323e-09,7.00702247862679e-08,0.000248827595545069,0.9997482070365309,2.8927171754719206e-06
1693,502,assistant,7,0.05,tool,0,3.31782864109597e-12,9.225368213097058e-12,1.4433598678070325e-05,0.9999855505693848,1.5819394018286717e-08
1694,503,assistant,7,0.05,tool,0,6.641964896489998e-10,1.7717518215544374e-09,0.00011359667461304627,0.9998645603463712,2.184054306739449e-05
1695,504,assistant,7,0.05,tool,0,1.1718955700583098e-10,3.967144185212808e-09,0.0001075330971975607,0.9998593325151597,3.313030330893363e-05
1696,505,assistant,7,0.05,tool,0,2.5478774721092677e-09,6.836119992901081e-08,0.0005629597722055182,0.9993302796861502,0.0001066896325668071
1697,506,assistant,7,0.05,tool,0,2.4895827207363105e-14,1.8911414416363106e-13,1.6435497819253042e-06,0.9999983532191258,3.230878147374958e-09
1698,507,assistant,7,0.05,tool,0,4.168346803230508e-12,9.822093577038485e-12,6.496906960049106e-06,0.9999934475276251,5.555142444394064e-08
1699,508,assistant,7,0.05,tool,0,2.37900383150803e-11,5.001346149340441e-11,6.010328252914542e-05,0.9999392523782453,6.442654219450307e-07
1700,509,assistant,7,0.05,tool,0,3.4059489766865282e-12,1.3445324064977858e-09,4.2222202990376356e-05,0.9999562771501957,1.4992988755639726e-06
1701,510,assistant,7,0.05,tool,0,1.2279117381356468e-06,0.0002149343048420084,0.07820502741875003,0.920186211400353,0.0013925989643166976
1702,511,assistant,7,0.05,tool,0,7.528003413678913e-09,3.728170502719416e-07,7.924152813169739e-05,0.999911011713944,9.36641287069152e-06
1703,512,assistant,7,0.05,tool,0,3.610154279739158e-11,1.7193819818228355e-10,1.6085377436129876e-05,0.999983126442235,7.879722892029095e-07
978,1,user,2,0.05,tool,1,7.310267944732106e-07,0.0014794427594281424,8.558701478341441e-06,3.2586937593249437e-13,0.9985112675119732
979,2,user,2,0.05,tool,1,1.7048708963143773e-05,0.2793518366807031,1.9671887321068826e-06,7.500357157382364e-14,0.7206291474215267
980,3,user,2,0.05,tool,1,1.3615491302686836e-06,0.002177321261716763,3.787195032112172e-06,1.1664342871899336e-13,0.9978175299940042
981,4,user,2,0.05,tool,1,2.3242093175219658e-05,0.02511630597991145,1.0493385809134358e-05,8.131210382394906e-12,0.974849958532973
982,5,user,2,0.05,tool,1,4.808148061666856e-05,0.36120200027347626,8.506832252776228e-06,1.3250974742047537e-11,0.6387414114004033
983,6,user,2,0.05,tool,1,0.0007889786579003028,0.15798018470651407,3.4880868774333166e-05,1.666108775144717e-11,0.8411959557501503
984,7,user,2,0.05,tool,1,6.453568828448379e-05,0.32090731179988835,1.3183892360201022e-05,2.3732651193424764e-11,0.6790149685957342
985,8,user,2,0.05,tool,1,1.1817712840900911e-05,0.7744434501943854,5.860375083332853e-07,1.2175990643279008e-13,0.2255441460551435
986,9,user,2,0.05,tool,1,2.6581247397302522e-05,0.07040057119591259,1.4055961731254071e-05,7.628447542029515e-12,0.9295587915873305
987,10,user,2,0.05,tool,1,5.6552633076901335e-06,0.047151998046776514,2.9126125932950874e-05,4.755914485718527e-11,0.9528132205164237
988,11,user,2,0.05,tool,1,5.008602028993465e-05,0.6899724940063422,3.5431266507459306e-06,8.376304297283517e-15,0.30997387684670863
989,12,user,2,0.05,tool,1,1.2810377165247097e-06,0.05868055152176123,2.0756823173899412e-05,1.0354678586002095e-14,0.941297410617338
990,13,user,2,0.05,tool,1,0.001488871664893885,0.6231417402981713,2.4598557046393883e-05,1.9905074645906065e-13,0.37534478947968947
991,14,user,2,0.05,tool,1,4.03070636622156e-05,0.9532466505698856,3.798495771880659e-06,1.058369369450055e-12,0.04670924386962188
992,15,user,2,0.05,tool,1,0.0006133407528156803,0.25123327223231207,9.11979686547005e-05,1.1205661274510589e-10,0.748062188934161
993,16,user,2,0.05,tool,1,1.7832084839575423e-05,0.12469998642350873,8.360270425908213e-05,2.5847387543151252e-12,0.8751985787848079
994,17,user,2,0.05,tool,1,5.062901663841615e-06,0.01852560677206712,6.719282182017047e-05,5.236366762128867e-13,0.9814021375039251
995,18,user,2,0.05,tool,1,1.343910138681828e-05,0.10712944380024679,0.00028497721313524774,1.1568425988615564e-12,0.8925721398840744
996,19,user,2,0.05,tool,1,4.6164535329648215e-06,0.0345201097988836,5.0011297781950526e-05,1.4892199400731853e-13,0.9654252624496527
997,20,user,2,0.05,tool,1,5.015197244543384e-05,0.3563091547756406,0.0001811114106087177,7.060717334270983e-13,0.6434595818405993
998,21,user,2,0.05,tool,1,0.0002111944327847387,0.09753112328880904,0.00011005466015707766,2.6753435328619193e-11,0.9021476275914957
999,22,user,2,0.05,tool,1,9.397723508373825e-05,0.12520918443152895,0.0001913743303248629,1.8509328225638537e-11,0.8745054639845531
1000,23,user,2,0.05,tool,1,0.00012006949313865145,0.04848607068778293,3.476911839094095e-05,1.5506259965226493e-11,0.9513590906851812
1001,24,user,2,0.05,tool,1,3.410434273082482e-05,0.1769709206651606,5.275223620485079e-05,1.633127757015649e-10,0.822942222592591
1002,25,user,2,0.05,tool,1,2.7482338800930625e-06,0.9605561568876423,4.3677773481808407e-07,1.0129145808351396e-12,0.0394406580997298
1003,26,user,2,0.05,tool,1,1.7881973346025853e-05,0.36165988245963426,0.0001932401044155557,9.773625805620786e-13,0.6381289954616269
1004,27,user,2,0.05,tool,1,1.5476814670472547e-05,0.07125232378409486,0.002426330530240009,1.7413093339495047e-12,0.9263058688692533
1005,28,user,2,0.05,tool,1,1.6872716049736073e-05,0.07945231880675661,3.261622319768368e-05,5.174826892589737e-11,0.9204981922022476
1006,29,user,2,0.05,tool,1,0.00019114948613938948,0.8564101746756215,0.00025075447394416343,1.655342088166483e-07,0.1431477558300859
1007,30,user,2,0.05,tool,1,0.00026911356160025054,0.31609949209214583,3.5571402900641807e-05,2.374024432573989e-09,0.6835958205693289
1008,31,user,2,0.05,tool,1,6.604689191651106e-05,0.8495586527808554,2.7370612799985933e-05,4.265808604812309e-09,0.15034792544861972
1009,32,user,2,0.05,tool,1,0.00017391014636659616,0.7502190356806753,1.2966008510035163e-05,2.5690404338537895e-09,0.24959408559540763
1010,33,user,2,0.05,tool,1,2.3078773530754595e-05,0.1976312311218799,6.448955115515573e-05,2.009984313247538e-11,0.8022812005333343
1011,34,user,2,0.05,tool,1,3.0903604391277584e-05,0.13248704807742165,7.679241398724354e-06,5.020531860942564e-11,0.867474369026583
1012,35,user,2,0.05,tool,1,1.6060947419083895e-05,0.47538413256480455,0.0002316848431507021,3.9745928206885646e-11,0.5243681216048798
1013,36,user,2,0.05,tool,1,4.2658648943390385e-06,0.26120276239295875,5.419441978567163e-05,3.247023620959602e-12,0.7387387773191141
1014,37,user,2,0.05,tool,1,3.341502341593029e-06,0.041032592727120364,1.9914888670643866e-06,5.06265326652994e-12,0.9589620742766083
1015,38,user,2,0.05,tool,1,6.675762074375581e-06,0.5901930093917865,2.5512140183136432e-06,2.9163852934509947e-11,0.409797763602957
1016,39,user,2,0.05,tool,1,5.22272573014278e-06,0.8365520987998222,5.624146587622629e-06,1.4615491008307666e-10,0.16343705418170512
1017,40,user,2,0.05,tool,1,2.7997299178758193e-05,0.914132324030484,2.1814542553067226e-05,1.8981067005119199e-10,0.08581786393797342
1018,41,user,2,0.05,tool,1,2.0681637861768606e-06,0.8232910535782174,0.00011827877933335056,4.576642465514339e-12,0.17658859947408664
1019,42,user,2,0.05,tool,1,3.724593190700297e-06,0.19482377531482953,2.9829403181651455e-05,1.0359626771349626e-10,0.805142670585202
1020,43,user,2,0.05,tool,1,7.607418719562254e-06,0.3937975534510014,7.706333020911818e-06,6.439624062671437e-11,0.6061871327328618
1021,44,user,2,0.05,tool,1,7.578844247718814e-06,0.27657106177668234,1.829221498713197e-05,1.2953035910093196e-10,0.7234030670345524
1023,45,cot,3,0.05,tool,1,2.497176826692635e-10,4.241531792672447e-07,0.018740313339924146,5.3203862367973196e-11,0.981259262203975
1024,46,cot,3,0.05,tool,1,2.812621833544682e-10,1.0365843485455116e-06,0.0049876462924766385,2.448991808542457e-12,0.9950113168394636
1025,47,cot,3,0.05,tool,1,2.305452887723305e-11,4.639332363665153e-08,0.006914053105927175,1.7042533501830101e-12,0.9930859004759904
1026,48,cot,3,0.05,tool,1,3.125878462745041e-09,8.777998231207703e-06,0.012994142856853831,6.789918953751211e-10,0.9869970753400447
1027,49,cot,3,0.05,tool,1,2.8060473893076163e-09,3.381352858920933e-05,0.00040431051500816156,4.604767583351969e-12,0.9995618731457504
1028,50,cot,3,0.05,tool,1,1.5732789132857903e-10,3.3030016381282075e-07,0.0002673030555673993,5.089792541257726e-13,0.9997323664864319
1029,51,cot,3,0.05,tool,1,2.9956661143986174e-09,9.34534969042216e-06,0.0030425305383146206,4.939294969799432e-11,0.996948121066936
1030,52,cot,3,0.05,tool,1,1.392765893271023e-09,1.3821957735238756e-06,0.004240384194981089,2.4517525406920874e-10,0.9957582319713043
1031,53,cot,3,0.05,tool,1,1.2374419549234422e-11,1.0842506048847968e-08,0.08918010420253701,1.4647068531389895e-10,0.9108198847961119
1032,54,cot,3,0.05,tool,1,2.1763476512388824e-09,2.6752406929579816e-06,0.009499647111323655,1.1373643851968979e-10,0.9904976753578992
1033,55,cot,3,0.05,tool,1,6.161278756485338e-08,0.0001100597476043464,0.00029090655474647533,3.722386644128805e-11,0.9995989720476376
1034,56,cot,3,0.05,tool,1,2.7001001462051683e-08,0.00041857354860121686,0.0011391548242756754,2.2780592101036354e-11,0.9984422446033411
1035,57,cot,3,0.05,tool,1,4.299900548456995e-08,0.007074251613550911,0.00017749461252680263,3.23752086914679e-11,0.9927482107425416
1036,58,cot,3,0.05,tool,1,9.669665514941814e-10,4.114011656251597e-05,0.004257740165641892,1.1999654102878795e-11,0.9957011187388295
1037,59,cot,3,0.05,tool,1,2.3537995633049027e-06,0.004567641223636448,0.016918215282475484,2.858929900083021e-07,0.9785115038013347
1038,60,cot,3,0.05,tool,1,4.0900087999948715e-09,5.431243380170444e-05,0.0029547236919409744,6.990509599947256e-11,0.9969909597143435
1039,61,cot,3,0.05,tool,1,1.5003265968094503e-06,0.07840894533466547,0.0024695345027247267,5.7215374714747365e-08,0.9191199626206383
1040,62,cot,3,0.05,tool,1,7.20941982975576e-08,0.0003469386215294142,0.007760388138286084,9.329412589776737e-10,0.9918926002130449
1041,63,cot,3,0.05,tool,1,1.8407267251982342e-07,0.0026622007843854984,0.0009889798128063223,4.6540881950003717e-08,0.9963485887892537
1042,64,cot,3,0.05,tool,1,1.2243771079693176e-08,7.332701329986608e-05,0.003126979824361173,9.047808842144555e-12,0.9967996809095201
1043,65,cot,3,0.05,tool,1,2.062038390047166e-09,8.493492814274025e-06,0.001879801794079392,1.6759173492637223e-10,0.9981117024834762
1044,66,cot,3,0.05,tool,1,3.5223378058911594e-09,5.7231784987604825e-06,0.0006459339508286563,6.75811466871177e-10,0.9993483386725233
1045,67,cot,3,0.05,tool,1,9.834725372689935e-08,0.00018437452672524047,0.0008212080562341558,9.51397747275341e-10,0.9989943181183892
1046,68,cot,3,0.05,tool,1,1.2164188301461244e-11,4.9824644886538706e-08,0.4574160231156181,6.409589044533985e-10,0.5425839264066139
1047,69,cot,3,0.05,tool,1,1.99901469189673e-11,1.0170975011740573e-09,0.06815677917196462,3.875185890855485e-09,0.9318432159157617
1048,70,cot,3,0.05,tool,1,1.187550098249666e-10,6.800285692388992e-08,0.008060103384734518,4.7968667818573286e-12,0.9919398284888566
1049,71,cot,3,0.05,tool,1,1.5274462063783373e-09,3.468772688260977e-06,0.0024682174060510448,1.882581863290636e-12,0.9975283122919318
1050,72,cot,3,0.05,tool,1,9.055421329825951e-10,2.651424844608674e-05,0.004417210564533799,6.784910410982473e-11,0.9955562742136288
1051,73,cot,3,0.05,tool,1,6.479104825400076e-11,8.061412529359457e-07,0.19040348050974626,3.1725100101529397e-10,0.8095957129669588
1052,74,cot,3,0.05,tool,1,4.3103503811088885e-13,2.02996259758193e-09,0.005402228610666243,1.0442782616369344e-11,0.9945977693484973
1053,75,cot,3,0.05,tool,1,1.0041024131046714e-11,1.7203429714141776e-09,0.0006881368312330273,1.0169191706761811e-11,0.9993118614282138
1054,76,cot,3,0.05,tool,1,7.486766254599728e-09,6.048058396911304e-06,0.00836949303460631,2.367780015044496e-10,0.9916244511834524
1055,77,cot,3,0.05,tool,1,4.348729937228956e-10,7.309902035602145e-08,0.002178892617292115,5.732149499836479e-12,0.9978210338430823
1056,78,cot,3,0.05,tool,1,2.94420066770785e-09,8.976871043624624e-06,0.018591979619545115,3.885724980228289e-10,0.981399040176638
1057,79,cot,3,0.05,tool,1,2.7489155124257484e-07,5.386490886980208e-05,0.036458966062786514,4.870269595817235e-08,0.9634868454340965
1058,80,cot,3,0.05,tool,1,8.098475340632595e-11,2.18481141671046e-08,0.09195616914416577,1.0443677533995908e-09,0.9080438078823676
1059,81,cot,3,0.05,tool,1,5.485430211995107e-10,7.562496065399243e-07,0.009757932174926959,2.5726401944342255e-10,0.9902413107696595
1060,82,cot,3,0.05,tool,1,1.3859238433747438e-07,7.933048482253192e-06,0.003092773893597464,2.7664811500607127e-09,0.9968991516990549
1061,83,cot,3,0.05,tool,1,1.4202575263410994e-07,2.686332458421123e-05,0.012421211097406164,6.602742763794667e-10,0.9875517828919826
1062,84,cot,3,0.05,tool,1,1.8607607473227782e-11,4.4894923585323534e-09,0.3990423777224864,4.2986648641047596e-09,0.6009576134707488
1063,85,cot,3,0.05,tool,1,2.0776465846606345e-12,6.043642292396265e-11,0.8059494334633582,3.2041262237896224e-08,0.19405053443286555
1064,86,cot,3,0.05,tool,1,8.278378425645039e-12,1.4696470860375284e-09,0.07607655192094227,2.9353774053136316e-08,0.9239234172473583
1065,87,cot,3,0.05,tool,1,1.9984348029351773e-08,3.057113125783453e-06,0.7407174976805228,4.896147022148249e-06,0.2592745290749812
1066,88,cot,3,0.05,tool,1,1.6792314972484466e-09,2.9594713623179966e-07,0.02466718732069479,1.3374431368972335e-07,0.9753323813086238
1067,89,cot,3,0.05,tool,1,2.3418999473283013e-08,2.0319239138321615e-07,0.016130853343280162,5.358844562053054e-07,0.9838683841608729
1068,90,cot,3,0.05,tool,1,4.569478469600739e-09,1.7162022725030067e-07,0.01993178121901865,1.1836619942353166e-07,0.9800679242250763
1069,91,cot,3,0.05,tool,1,3.829492999221394e-09,8.820126791983409e-07,0.004497888936097043,2.1005554042609493e-08,0.9955012042161768
1070,92,cot,3,0.05,tool,1,2.6390474933125246e-08,3.5841093067493986e-06,0.22257266897414865,1.2187364089876572e-06,0.7774225017896607
1071,93,cot,3,0.05,tool,1,1.1391723588190446e-11,1.2624096815121126e-10,0.8296336102622128,3.272339854339674e-06,0.1703631172603003
1072,94,cot,3,0.05,tool,1,3.442856555489021e-11,6.605949389127284e-09,0.07086680746432476,2.1825717039135763e-08,0.9291331640695804
1073,95,cot,3,0.05,tool,1,1.0575317776734239e-09,2.1015577726149459e-07,0.011798383787707617,1.3276812885286153e-08,0.9882013917221705
1074,96,cot,3,0.05,tool,1,1.4870838006393614e-10,5.028930843658465e-08,0.12656746370626787,1.1731835161018212e-07,0.8734323685373636
1075,97,cot,3,0.05,tool,1,2.2902479829139825e-10,2.3202102820573786e-08,0.005242715804992631,6.402353678340019e-09,0.9947572543615261
1076,98,cot,3,0.05,tool,1,1.5801719485912435e-10,1.7076457288308618e-08,0.010900607841756248,2.1650611762754286e-08,0.9890993532731576
1077,99,cot,3,0.05,tool,1,3.754281013360396e-09,5.342742432061851e-07,0.0025146721719572383,7.31457485283923e-10,0.9974847890680609
1078,100,cot,3,0.05,tool,1,1.5656598284292535e-09,5.0914829909040065e-08,0.00043934000517187576,7.027383533948213e-09,0.9995606004869549
1079,101,cot,3,0.05,tool,1,3.068836810072428e-08,1.723422512856055e-05,0.00046201412523798937,1.717034192789282e-08,0.9995207037909234
1080,102,cot,3,0.05,tool,1,1.2060811251549286e-10,1.4629683675307168e-08,0.0014378687314231715,1.4728936651324124e-08,0.9985621017893485
1081,103,cot,3,0.05,tool,1,3.0643393164071477e-09,2.6449768105381716e-08,0.0003661318050455748,1.8251586818876087e-08,0.9996338204292602
