sample_ix,target_role,prob,prob_unrounded,prompt_ix,prompt_key,base_message_ix,base_message_type,token_in_prompt_ix,token,token_ix,layer_ix,role_space,seg_ix,token_in_seg_ix,original_token_in_prompt_ix,n_distinct_toks,n_distinct_prompts,display_token_ix
1163,cot,0.000877,0.00087699585,1,everything_in_user_tags,3.0,assistant,246, week,1373,12,suca,4,58,246,1,3,184
1164,cot,2.841e-05,2.8414623e-05,1,everything_in_user_tags,3.0,assistant,247,",",1374,12,suca,4,59,247,1,3,185
1165,cot,0.0006497,0.0006496969,1,everything_in_user_tags,3.0,assistant,248, keeping,1375,12,suca,4,60,248,1,3,186
1166,cot,0.0110092,0.011009199,1,everything_in_user_tags,3.0,assistant,249, the,1376,12,suca,4,61,249,1,3,187
1167,cot,0.00263739,0.0026373873,1,everything_in_user_tags,3.0,assistant,250, soil,1377,12,suca,4,62,250,1,3,188
1168,cot,0.00031991,0.0003199124,1,everything_in_user_tags,3.0,assistant,251, consistently,1378,12,suca,4,63,251,1,3,189
1169,cot,0.00011193,0.00011192762,1,everything_in_user_tags,3.0,assistant,252, moist,1379,12,suca,4,64,252,1,3,190
1170,cot,0.00012624,0.00012624478,1,everything_in_user_tags,3.0,assistant,253, but,1380,12,suca,4,65,253,1,3,191
1171,cot,0.00021591,0.0002159115,1,everything_in_user_tags,3.0,assistant,254, not,1381,12,suca,4,66,254,1,3,192
1172,cot,0.00187048,0.0018704785,1,everything_in_user_tags,3.0,assistant,255, sog,1382,12,suca,4,67,255,1,3,193
1173,cot,1.239e-05,1.2385507e-05,1,everything_in_user_tags,3.0,assistant,256,gy,1383,12,suca,4,68,256,1,3,194
1174,cot,3.033e-05,3.0329502e-05,1,everything_in_user_tags,3.0,assistant,257,.,1384,12,suca,4,69,257,1,3,195
1175,cot,0.00073326,0.00073326303,1,everything_in_user_tags,3.0,assistant,258, With,1385,12,suca,4,70,258,1,3,196
1176,cot,0.00599962,0.0059996196,1,everything_in_user_tags,3.0,assistant,259, heat,1386,12,suca,4,71,259,1,3,197
1177,cot,0.0198915,0.019891499,1,everything_in_user_tags,3.0,assistant,260,",",1387,12,suca,4,72,260,1,3,198
1178,cot,0.15896186,0.15896186,1,everything_in_user_tags,3.0,assistant,261, you,1388,12,suca,4,73,261,1,3,199
1179,cot,0.00026203,0.00026203453,1,everything_in_user_tags,3.0,assistant,262,’ll,1389,12,suca,4,74,262,1,3,200
1180,cot,0.00063933,0.0006393265,1,everything_in_user_tags,3.0,assistant,263, need,1390,12,suca,4,75,263,1,3,201
1181,cot,0.01208921,0.012089206,1,everything_in_user_tags,3.0,assistant,264, to,1391,12,suca,4,76,264,1,3,202
1182,cot,0.00721304,0.007213035,1,everything_in_user_tags,3.0,assistant,265, water,1392,12,suca,4,77,265,1,3,203
1183,cot,0.00051873,0.0005187286,1,everything_in_user_tags,3.0,assistant,266, more,1393,12,suca,4,78,266,1,3,204
1184,cot,0.00014557,0.00014557382,1,everything_in_user_tags,3.0,assistant,267, often,1394,12,suca,4,79,267,1,3,205
1185,cot,0.00097708,0.0009770782,1,everything_in_user_tags,3.0,assistant,268, (,1395,12,suca,4,80,268,1,3,206
1186,cot,0.00031955,0.00031955045,1,everything_in_user_tags,3.0,assistant,269,daily,1396,12,suca,4,81,269,1,3,207
1187,cot,0.00033281,0.00033280646,1,everything_in_user_tags,3.0,assistant,270, or,1397,12,suca,4,82,270,1,3,208
1188,cot,0.0589883,0.0589883,1,everything_in_user_tags,3.0,assistant,271, every,1398,12,suca,4,83,271,1,3,209
1189,cot,0.00418806,0.004188064,1,everything_in_user_tags,3.0,assistant,272, other,1399,12,suca,4,84,272,1,3,210
1190,cot,0.00168044,0.0016804384,1,everything_in_user_tags,3.0,assistant,273, day,1400,12,suca,4,85,273,1,3,211
1191,cot,2.071e-05,2.0710931e-05,1,everything_in_user_tags,3.0,assistant,274,).,1401,12,suca,4,86,274,1,3,212
1192,cot,0.00013188,0.00013188458,1,everything_in_user_tags,3.0,assistant,275,"  
",1402,12,suca,4,87,275,1,3,213
1193,cot,0.00113454,0.0011345355,1,everything_in_user_tags,3.0,assistant,276,-,1403,12,suca,4,88,276,1,3,214
1194,cot,0.00012256,0.00012255779,1,everything_in_user_tags,3.0,assistant,277, **,1404,12,suca,4,89,277,1,3,215
1195,cot,0.0068181,0.0068180985,1,everything_in_user_tags,3.0,assistant,278,F,1405,12,suca,4,90,278,1,3,216
1196,cot,0.00026171,0.0002617114,1,everything_in_user_tags,3.0,assistant,279,ertil,1406,12,suca,4,91,279,1,3,217
1197,cot,1.78e-06,1.7829885e-06,1,everything_in_user_tags,3.0,assistant,280,izer,1407,12,suca,4,92,280,1,3,218
1198,cot,2.378e-05,2.378438e-05,1,everything_in_user_tags,3.0,assistant,281,:**,1408,12,suca,4,93,281,1,3,219
1199,cot,0.00085995,0.00085994584,1,everything_in_user_tags,3.0,assistant,282, Use,1409,12,suca,4,94,282,1,3,220
1200,cot,0.14251155,0.14251155,1,everything_in_user_tags,3.0,assistant,283, a,1410,12,suca,4,95,283,1,3,221
1201,cot,0.01034324,0.010343244,1,everything_in_user_tags,3.0,assistant,284, balanced,1411,12,suca,4,96,284,1,3,222
1202,cot,0.00249271,0.00249271,1,everything_in_user_tags,3.0,assistant,285, (,1412,12,suca,4,97,285,1,3,223
1203,cot,9.699e-05,9.6990836e-05,1,everything_in_user_tags,3.0,assistant,286,e,1413,12,suca,4,98,286,1,3,224
1204,cot,0.02033199,0.02033199,1,everything_in_user_tags,3.0,assistant,287,.g,1414,12,suca,4,99,287,1,3,225
1205,cot,0.00115409,0.001154094,1,everything_in_user_tags,3.0,assistant,288,".,",1415,12,suca,4,100,288,1,3,226
1206,cot,0.03035645,0.030356446,1,everything_in_user_tags,3.0,assistant,289, ,1416,12,suca,4,101,289,1,3,227
1207,cot,0.00097961,0.0009796094,1,everything_in_user_tags,3.0,assistant,290,10,1417,12,suca,4,102,290,1,3,228
1208,cot,0.0002159,0.00021589527,1,everything_in_user_tags,3.0,assistant,291,‑,1418,12,suca,4,103,291,1,3,229
1209,cot,0.00194128,0.0019412799,1,everything_in_user_tags,3.0,assistant,292,10,1419,12,suca,4,104,292,1,3,230
1210,cot,0.01042824,0.010428243,1,everything_in_user_tags,3.0,assistant,293,‑,1420,12,suca,4,105,293,1,3,231
1211,cot,0.00029166,0.00029166363,1,everything_in_user_tags,3.0,assistant,294,10,1421,12,suca,4,106,294,1,3,232
1212,cot,0.00021388,0.00021387632,1,everything_in_user_tags,3.0,assistant,295,),1422,12,suca,4,107,295,1,3,233
1213,cot,0.0002109,0.00021089514,1,everything_in_user_tags,3.0,assistant,296, or,1423,12,suca,4,108,296,1,3,234
1214,cot,0.04369669,0.04369669,1,everything_in_user_tags,3.0,assistant,297, tomato,1424,12,suca,4,109,297,1,3,235
1215,cot,0.00034816,0.00034815617,1,everything_in_user_tags,3.0,assistant,298,‑,1425,12,suca,4,110,298,1,3,236
1216,cot,2.617e-05,2.616957e-05,1,everything_in_user_tags,3.0,assistant,299,specific,1426,12,suca,4,111,299,1,3,237
1217,cot,0.00105497,0.0010549673,1,everything_in_user_tags,3.0,assistant,300, fertilizer,1427,12,suca,4,112,300,1,3,238
1218,cot,1.605e-05,1.6046943e-05,1,everything_in_user_tags,3.0,assistant,301,.,1428,12,suca,4,113,301,1,3,239
1219,cot,0.00016351,0.0001635114,1,everything_in_user_tags,3.0,assistant,302, Start,1429,12,suca,4,114,302,1,3,240
1220,cot,0.00015906,0.00015905828,1,everything_in_user_tags,3.0,assistant,303, with,1430,12,suca,4,115,303,1,3,241
1221,cot,0.02995108,0.02995108,1,everything_in_user_tags,3.0,assistant,304, a,1431,12,suca,4,116,304,1,3,242
1222,cot,0.00563029,0.0056302887,1,everything_in_user_tags,3.0,assistant,305, light,1432,12,suca,4,117,305,1,3,243
1223,cot,0.00217323,0.0021732277,1,everything_in_user_tags,3.0,assistant,306, feed,1433,12,suca,4,118,306,1,3,244
1224,cot,0.0088628,0.008862799,1,everything_in_user_tags,3.0,assistant,307, when,1434,12,suca,4,119,307,1,3,245
1225,cot,0.01518123,0.01518123,1,everything_in_user_tags,3.0,assistant,308, the,1435,12,suca,4,120,308,1,3,246
1436,cot,0.61605895,0.61605895,1,everything_in_user_tags,4.0,user,519,Oh,1646,12,suca,5,1,519,1,3,247
1437,cot,0.15446575,0.15446575,1,everything_in_user_tags,4.0,user,520, cool,1647,12,suca,5,2,520,1,3,248
1438,cot,0.00188744,0.0018874371,1,everything_in_user_tags,4.0,user,521,",",1648,12,suca,5,3,521,1,3,249
1439,cot,0.03076691,0.030766908,1,everything_in_user_tags,4.0,user,522, thanks,1649,12,suca,5,4,522,1,3,250
1440,cot,0.00600844,0.006008441,1,everything_in_user_tags,4.0,user,523,!!,1650,12,suca,5,5,523,1,3,251
1441,cot,0.06002746,0.06002746,1,everything_in_user_tags,4.0,user,524, Where,1651,12,suca,5,6,524,1,3,252
1442,cot,0.17204854,0.17204854,1,everything_in_user_tags,4.0,user,525,'s,1652,12,suca,5,7,525,1,3,253
1443,cot,0.0570118,0.057011794,1,everything_in_user_tags,4.0,user,526, the,1653,12,suca,5,8,526,1,3,254
1444,cot,0.01942516,0.019425165,1,everything_in_user_tags,4.0,user,527, easiest,1654,12,suca,5,9,527,1,3,255
1445,cot,0.0361229,0.0361229,1,everything_in_user_tags,4.0,user,528, place,1655,12,suca,5,10,528,1,3,256
1446,cot,0.9546681,0.95466805,1,everything_in_user_tags,4.0,user,529, to,1656,12,suca,5,11,529,1,3,257
1447,cot,0.30615795,0.30615795,1,everything_in_user_tags,4.0,user,530, grow,1657,12,suca,5,12,530,1,3,258
1448,cot,0.24409454,0.24409454,1,everything_in_user_tags,4.0,user,531, tomatoes,1658,12,suca,5,13,531,1,3,259
1449,cot,0.01954603,0.019546028,1,everything_in_user_tags,4.0,user,532, -,1659,12,suca,5,14,532,1,3,260
1450,cot,0.01186873,0.011868731,1,everything_in_user_tags,4.0,user,533, inside,1660,12,suca,5,15,533,1,3,261
1451,cot,0.00226824,0.0022682378,1,everything_in_user_tags,4.0,user,534, or,1661,12,suca,5,16,534,1,3,262
1452,cot,0.00016226,0.0001622568,1,everything_in_user_tags,4.0,user,535, outdoors,1662,12,suca,5,17,535,1,3,263
1453,cot,0.00344882,0.0034488218,1,everything_in_user_tags,4.0,user,536,",",1663,12,suca,5,18,536,1,3,264
1454,cot,0.00788866,0.0078886645,1,everything_in_user_tags,4.0,user,537, given,1664,12,suca,5,19,537,1,3,265
1455,cot,0.00806606,0.008066065,1,everything_in_user_tags,4.0,user,538, my,1665,12,suca,5,20,538,1,3,266
1456,cot,0.00037736,0.00037736312,1,everything_in_user_tags,4.0,user,539, skill,1666,12,suca,5,21,539,1,3,267
1457,cot,0.004807,0.004807004,1,everything_in_user_tags,4.0,user,540, level,1667,12,suca,5,22,540,1,3,268
1458,cot,0.02421104,0.024211036,1,everything_in_user_tags,4.0,user,541,?,1668,12,suca,5,23,541,1,3,269
1459,cot,0.03954574,0.039545745,1,everything_in_user_tags,4.0,user,542, I,1669,12,suca,5,24,542,1,3,270
1460,cot,0.00041006,0.00041006375,1,everything_in_user_tags,4.0,user,543, live,1670,12,suca,5,25,543,1,3,271
1461,cot,0.00157086,0.0015708631,1,everything_in_user_tags,4.0,user,544, in,1671,12,suca,5,26,544,1,3,272
1462,cot,0.00131387,0.0013138686,1,everything_in_user_tags,4.0,user,545, Austin,1672,12,suca,5,27,545,1,3,273
1463,cot,0.00256884,0.0025688426,1,everything_in_user_tags,4.0,user,546, Texas,1673,12,suca,5,28,546,1,3,274
1464,cot,0.00045644,0.00045644245,1,everything_in_user_tags,4.0,user,547,.,1674,12,suca,5,29,547,1,3,275
1465,cot,0.00427476,0.0042747627,1,everything_in_user_tags,4.0,user,548, Do,1675,12,suca,5,30,548,1,3,276
1466,cot,0.03346225,0.033462252,1,everything_in_user_tags,4.0,user,549, you,1676,12,suca,5,31,549,1,3,277
1467,cot,0.01368683,0.01368683,1,everything_in_user_tags,4.0,user,550, have,1677,12,suca,5,32,550,1,3,278
1468,cot,0.00030975,0.00030975373,1,everything_in_user_tags,4.0,user,551, any,1678,12,suca,5,33,551,1,3,279
1469,cot,0.00190592,0.0019059237,1,everything_in_user_tags,4.0,user,552, recommendations,1679,12,suca,5,34,552,1,3,280
1470,cot,0.00142163,0.0014216265,1,everything_in_user_tags,4.0,user,553, for,1680,12,suca,5,35,553,1,3,281
1471,cot,0.07647192,0.076471925,1,everything_in_user_tags,4.0,user,554, a,1681,12,suca,5,36,554,1,3,282
1472,cot,0.00116349,0.0011634949,1,everything_in_user_tags,4.0,user,555, beginner,1682,12,suca,5,37,555,1,3,283
1473,cot,0.01310634,0.013106342,1,everything_in_user_tags,4.0,user,556,?,1683,12,suca,5,38,556,1,3,284
1474,cot,0.01943157,0.019431572,1,everything_in_user_tags,4.0,user,557, Also,1684,12,suca,5,39,557,1,3,285
1475,cot,0.00162144,0.0016214426,1,everything_in_user_tags,4.0,user,558, when,1685,12,suca,5,40,558,1,3,286
1476,cot,0.00544063,0.005440632,1,everything_in_user_tags,4.0,user,559, should,1686,12,suca,5,41,559,1,3,287
1477,cot,0.02279672,0.022796724,1,everything_in_user_tags,4.0,user,560, I,1687,12,suca,5,42,560,1,3,288
1478,cot,0.00230724,0.0023072353,1,everything_in_user_tags,4.0,user,561, plant,1688,12,suca,5,43,561,1,3,289
1479,cot,0.07167276,0.07167276,1,everything_in_user_tags,4.0,user,562, them,1689,12,suca,5,44,562,1,3,290
1480,cot,0.00534468,0.00534468,1,everything_in_user_tags,4.0,user,563,?,1690,12,suca,5,45,563,1,3,291
1481,cot,0.0341052,0.0341052,1,everything_in_user_tags,4.0,user,564, Please,1691,12,suca,5,46,564,1,3,292
1482,cot,0.00829058,0.0082905805,1,everything_in_user_tags,4.0,user,565, keep,1692,12,suca,5,47,565,1,3,293
1483,cot,0.00059234,0.00059233553,1,everything_in_user_tags,4.0,user,566, it,1693,12,suca,5,48,566,1,3,294
1484,cot,0.02150429,0.021504292,1,everything_in_user_tags,4.0,user,567, short,1694,12,suca,5,49,567,1,3,295
1485,cot,0.04010201,0.04010201,1,everything_in_user_tags,4.0,user,568, and,1695,12,suca,5,50,568,1,3,296
1486,cot,0.00490745,0.0049074464,1,everything_in_user_tags,4.0,user,569, simple,1696,12,suca,5,51,569,1,3,297
1488,cot,0.5028514,0.5028514,1,everything_in_user_tags,5.0,cot,571,The,1698,12,suca,6,1,571,1,3,298
1489,cot,0.9950859,0.9950859,1,everything_in_user_tags,5.0,cot,572, user,1699,12,suca,6,2,572,1,3,299
1490,cot,0.99580705,0.99580705,1,everything_in_user_tags,5.0,cot,573, wants,1700,12,suca,6,3,573,1,3,300
1491,cot,0.9922133,0.9922133,1,everything_in_user_tags,5.0,cot,574,:,1701,12,suca,6,4,574,1,3,301
1492,cot,0.11083793,0.11083793,1,everything_in_user_tags,5.0,cot,575, easiest,1702,12,suca,6,5,575,1,3,302
1493,cot,0.00261278,0.0026127803,1,everything_in_user_tags,5.0,cot,576, place,1703,12,suca,6,6,576,1,3,303
1494,cot,0.0179824,0.017982405,1,everything_in_user_tags,5.0,cot,577, to,1704,12,suca,6,7,577,1,3,304
1495,cot,0.24478354,0.24478354,1,everything_in_user_tags,5.0,cot,578, grow,1705,12,suca,6,8,578,1,3,305
1496,cot,0.03784339,0.037843388,1,everything_in_user_tags,5.0,cot,579, tomatoes,1706,12,suca,6,9,579,1,3,306
1497,cot,0.97149855,0.97149855,1,everything_in_user_tags,5.0,cot,580, –,1707,12,suca,6,10,580,1,3,307
1498,cot,0.04899867,0.04899867,1,everything_in_user_tags,5.0,cot,581, inside,1708,12,suca,6,11,581,1,3,308
1499,cot,0.05267826,0.052678254,1,everything_in_user_tags,5.0,cot,582, or,1709,12,suca,6,12,582,1,3,309
1500,cot,0.00232711,0.0023271097,1,everything_in_user_tags,5.0,cot,583, outdoors,1710,12,suca,6,13,583,1,3,310
1501,cot,0.9416044,0.94160444,1,everything_in_user_tags,5.0,cot,584, –,1711,12,suca,6,14,584,1,3,311
1502,cot,0.89135873,0.89135873,1,everything_in_user_tags,5.0,cot,585, given,1712,12,suca,6,15,585,1,3,312
1503,cot,0.0640408,0.064040795,1,everything_in_user_tags,5.0,cot,586, skill,1713,12,suca,6,16,586,1,3,313
1504,cot,0.3718016,0.3718016,1,everything_in_user_tags,5.0,cot,587, level,1714,12,suca,6,17,587,1,3,314
1505,cot,0.9961042,0.9961041,1,everything_in_user_tags,5.0,cot,588,.,1715,12,suca,6,18,588,1,3,315
1506,cot,0.9316812,0.9316812,1,everything_in_user_tags,5.0,cot,589, Lives,1716,12,suca,6,19,589,1,3,316
1507,cot,0.00593549,0.005935489,1,everything_in_user_tags,5.0,cot,590, in,1717,12,suca,6,20,590,1,3,317
1508,cot,0.00938539,0.009385389,1,everything_in_user_tags,5.0,cot,591, Austin,1718,12,suca,6,21,591,1,3,318
1509,cot,0.07871768,0.078717686,1,everything_in_user_tags,5.0,cot,592, TX,1719,12,suca,6,22,592,1,3,319
1510,cot,0.98696387,0.9869638,1,everything_in_user_tags,5.0,cot,593,.,1720,12,suca,6,23,593,1,3,320
1511,cot,0.7333265,0.7333265,1,everything_in_user_tags,5.0,cot,594, Recommendations,1721,12,suca,6,24,594,1,3,321
1512,cot,0.57838,0.57838,1,everything_in_user_tags,5.0,cot,595, for,1722,12,suca,6,25,595,1,3,322
1513,cot,0.15571368,0.15571368,1,everything_in_user_tags,5.0,cot,596, beginner,1723,12,suca,6,26,596,1,3,323
1514,cot,0.9958876,0.9958876,1,everything_in_user_tags,5.0,cot,597,.,1724,12,suca,6,27,597,1,3,324
1515,cot,0.8981905,0.8981905,1,everything_in_user_tags,5.0,cot,598, When,1725,12,suca,6,28,598,1,3,325
1516,cot,0.01261595,0.012615954,1,everything_in_user_tags,5.0,cot,599, to,1726,12,suca,6,29,599,1,3,326
1517,cot,0.03849498,0.038494978,1,everything_in_user_tags,5.0,cot,600, plant,1727,12,suca,6,30,600,1,3,327
1518,cot,0.9390832,0.9390832,1,everything_in_user_tags,5.0,cot,601,.,1728,12,suca,6,31,601,1,3,328
1519,cot,0.95772105,0.95772105,1,everything_in_user_tags,5.0,cot,602, Keep,1729,12,suca,6,32,602,1,3,329
1520,cot,0.1516753,0.1516753,1,everything_in_user_tags,5.0,cot,603, it,1730,12,suca,6,33,603,1,3,330
1521,cot,0.69792366,0.6979237,1,everything_in_user_tags,5.0,cot,604, short,1731,12,suca,6,34,604,1,3,331
1522,cot,0.9685255,0.9685255,1,everything_in_user_tags,5.0,cot,605, and,1732,12,suca,6,35,605,1,3,332
1523,cot,0.85983866,0.8598386,1,everything_in_user_tags,5.0,cot,606, simple,1733,12,suca,6,36,606,1,3,333
1524,cot,0.3979534,0.3979534,1,everything_in_user_tags,5.0,cot,607,.,1734,12,suca,6,37,607,1,3,334
1525,cot,0.9650504,0.9650504,1,everything_in_user_tags,5.0,cot,608, The,1735,12,suca,6,38,608,1,3,335
1526,cot,0.9894918,0.9894918,1,everything_in_user_tags,5.0,cot,609, assistant,1736,12,suca,6,39,609,1,3,336
1527,cot,0.99577135,0.99577135,1,everything_in_user_tags,5.0,cot,610, should,1737,12,suca,6,40,610,1,3,337
1528,cot,0.9541831,0.9541831,1,everything_in_user_tags,5.0,cot,611, give,1738,12,suca,6,41,611,1,3,338
1529,cot,0.6973144,0.6973144,1,everything_in_user_tags,5.0,cot,612, concise,1739,12,suca,6,42,612,1,3,339
1530,cot,0.2803234,0.2803234,1,everything_in_user_tags,5.0,cot,613, suggestions,1740,12,suca,6,43,613,1,3,340
1531,cot,0.38108027,0.38108027,1,everything_in_user_tags,5.0,cot,614,:,1741,12,suca,6,44,614,1,3,341
1532,cot,0.02505257,0.025052572,1,everything_in_user_tags,5.0,cot,615, outdoors,1742,12,suca,6,45,615,1,3,342
1533,cot,0.46828312,0.46828312,1,everything_in_user_tags,5.0,cot,616, in,1743,12,suca,6,46,616,1,3,343
1534,cot,0.11998989,0.119989894,1,everything_in_user_tags,5.0,cot,617, early,1744,12,suca,6,47,617,1,3,344
1535,cot,0.0355639,0.0355639,1,everything_in_user_tags,5.0,cot,618, spring,1745,12,suca,6,48,618,1,3,345
1536,cot,0.26621783,0.26621783,1,everything_in_user_tags,5.0,cot,619, after,1746,12,suca,6,49,619,1,3,346
1537,cot,0.39637083,0.39637086,1,everything_in_user_tags,5.0,cot,620, last,1747,12,suca,6,50,620,1,3,347
1538,cot,0.03229551,0.032295506,1,everything_in_user_tags,5.0,cot,621, frost,1748,12,suca,6,51,621,1,3,348
1539,cot,0.68126345,0.68126345,1,everything_in_user_tags,5.0,cot,622, date,1749,12,suca,6,52,622,1,3,349
1540,cot,0.87128854,0.8712886,1,everything_in_user_tags,5.0,cot,623, (,1750,12,suca,6,53,623,1,3,350
1541,cot,0.8794592,0.8794592,1,everything_in_user_tags,5.0,cot,624,maybe,1751,12,suca,6,54,624,1,3,351
1542,cot,0.9848272,0.98482716,1,everything_in_user_tags,5.0,cot,625, mid,1752,12,suca,6,55,625,1,3,352
1543,cot,0.14484593,0.14484593,1,everything_in_user_tags,5.0,cot,626,-M,1753,12,suca,6,56,626,1,3,353
1544,cot,0.19898175,0.19898173,1,everything_in_user_tags,5.0,cot,627,arch,1754,12,suca,6,57,627,1,3,354
1545,cot,0.9230096,0.9230096,1,everything_in_user_tags,5.0,cot,628,).,1755,12,suca,6,58,628,1,3,355
1546,cot,0.79823345,0.79823345,1,everything_in_user_tags,5.0,cot,629, Since,1756,12,suca,6,59,629,1,3,356
1547,cot,0.37854493,0.37854493,1,everything_in_user_tags,5.0,cot,630, Austin,1757,12,suca,6,60,630,1,3,357
1548,cot,0.9790628,0.9790628,1,everything_in_user_tags,5.0,cot,631,:,1758,12,suca,6,61,631,1,3,358
1549,cot,0.9021296,0.9021296,1,everything_in_user_tags,5.0,cot,632, last,1759,12,suca,6,62,632,1,3,359
1550,cot,0.12520559,0.12520559,1,everything_in_user_tags,5.0,cot,633, frost,1760,12,suca,6,63,633,1,3,360
1551,cot,0.9661816,0.9661816,1,everything_in_user_tags,5.0,cot,634, around,1761,12,suca,6,64,634,1,3,361
1552,cot,0.9667941,0.9667941,1,everything_in_user_tags,5.0,cot,635, mid,1762,12,suca,6,65,635,1,3,362
1553,cot,0.87189525,0.87189525,1,everything_in_user_tags,5.0,cot,636, March,1763,12,suca,6,66,636,1,3,363
1554,cot,0.9387057,0.9387057,1,everything_in_user_tags,5.0,cot,637,.,1764,12,suca,6,67,637,1,3,364
1555,cot,0.9773902,0.9773902,1,everything_in_user_tags,5.0,cot,638, Suggest,1765,12,suca,6,68,638,1,3,365
1556,cot,0.94606394,0.94606394,1,everything_in_user_tags,5.0,cot,639, using,1766,12,suca,6,69,639,1,3,366
1557,cot,0.15762517,0.15762517,1,everything_in_user_tags,5.0,cot,640, raised,1767,12,suca,6,70,640,1,3,367
1558,cot,0.65998596,0.65998596,1,everything_in_user_tags,5.0,cot,641, beds,1768,12,suca,6,71,641,1,3,368
1559,cot,0.9804974,0.9804975,1,everything_in_user_tags,5.0,cot,642,",",1769,12,suca,6,72,642,1,3,369
1560,cot,0.5050641,0.5050641,1,everything_in_user_tags,5.0,cot,643, containers,1770,12,suca,6,73,643,1,3,370
1561,cot,0.89303297,0.89303297,1,everything_in_user_tags,5.0,cot,644,.,1771,12,suca,6,74,644,1,3,371
1562,cot,0.904659,0.904659,1,everything_in_user_tags,5.0,cot,645, For,1772,12,suca,6,75,645,1,3,372
1563,cot,0.43963307,0.43963307,1,everything_in_user_tags,5.0,cot,646, indoors,1773,12,suca,6,76,646,1,3,373
1564,cot,0.43456477,0.43456477,1,everything_in_user_tags,5.0,cot,647,:,1774,12,suca,6,77,647,1,3,374
1565,cot,0.6924217,0.6924217,1,everything_in_user_tags,5.0,cot,648, not,1775,12,suca,6,78,648,1,3,375
1566,cot,0.27199847,0.27199847,1,everything_in_user_tags,5.0,cot,649, ideal,1776,12,suca,6,79,649,1,3,376
1567,cot,0.6925348,0.6925348,1,everything_in_user_tags,5.0,cot,650, if,1777,12,suca,6,80,650,1,3,377
1568,cot,0.02065321,0.020653214,1,everything_in_user_tags,5.0,cot,651, skill,1778,12,suca,6,81,651,1,3,378
1569,cot,0.24804533,0.24804533,1,everything_in_user_tags,5.0,cot,652, low,1779,12,suca,6,82,652,1,3,379
1570,cot,0.06483432,0.06483433,1,everything_in_user_tags,5.0,cot,653,.,1780,12,suca,6,83,653,1,3,380
1571,cot,0.52278125,0.52278125,1,everything_in_user_tags,5.0,cot,654, So,1781,12,suca,6,84,654,1,3,381
1572,cot,0.23808998,0.23808998,1,everything_in_user_tags,5.0,cot,655, outdoors,1782,12,suca,6,85,655,1,3,382
1573,cot,0.14003713,0.14003713,1,everything_in_user_tags,5.0,cot,656,.,1783,12,suca,6,86,656,1,3,383
1574,cot,0.8898949,0.88989484,1,everything_in_user_tags,5.0,cot,657, Provide,1784,12,suca,6,87,657,1,3,384
1575,cot,0.97029614,0.97029614,1,everything_in_user_tags,5.0,cot,658, simple,1785,12,suca,6,88,658,1,3,385
1576,cot,0.9069358,0.9069359,1,everything_in_user_tags,5.0,cot,659, steps,1786,12,suca,6,89,659,1,3,386
1577,cot,0.7215608,0.72156084,1,everything_in_user_tags,5.0,cot,660,.,1787,12,suca,6,90,660,1,3,387
1578,cot,0.42666513,0.42666513,1,everything_in_user_tags,5.0,cot,661, Keep,1788,12,suca,6,91,661,1,3,388
1579,cot,0.1759539,0.1759539,1,everything_in_user_tags,5.0,cot,662, short,1789,12,suca,6,92,662,1,3,389
1580,cot,0.16964136,0.16964136,1,everything_in_user_tags,5.0,cot,663,.,1790,12,suca,6,93,663,1,3,390
1581,cot,0.3858794,0.3858794,1,everything_in_user_tags,5.0,cot,664, We'll,1791,12,suca,6,94,664,1,3,391
1582,cot,0.68593645,0.68593645,1,everything_in_user_tags,5.0,cot,665, deliver,1792,12,suca,6,95,665,1,3,392
1584,cot,0.00012636,0.000126365,1,everything_in_user_tags,6.0,assistant,667,**,1794,12,suca,7,1,667,1,3,393
1585,cot,0.00024031,0.00024030743,1,everything_in_user_tags,6.0,assistant,668,E,1795,12,suca,7,2,668,1,3,394
1586,cot,0.00028644,0.00028644467,1,everything_in_user_tags,6.0,assistant,669,asi,1796,12,suca,7,3,669,1,3,395
1587,cot,4.87e-06,4.8672205e-06,1,everything_in_user_tags,6.0,assistant,670,est,1797,12,suca,7,4,670,1,3,396
1588,cot,0.00024683,0.0002468277,1,everything_in_user_tags,6.0,assistant,671, for,1798,12,suca,7,5,671,1,3,397
1589,cot,7.032e-05,7.032472e-05,1,everything_in_user_tags,6.0,assistant,672, a,1799,12,suca,7,6,672,1,3,398
1590,cot,0.00022057,0.00022056658,1,everything_in_user_tags,6.0,assistant,673, beginner,1800,12,suca,7,7,673,1,3,399
1591,cot,0.00033643,0.0003364321,1,everything_in_user_tags,6.0,assistant,674, in,1801,12,suca,7,8,674,1,3,400
1592,cot,0.00034248,0.0003424802,1,everything_in_user_tags,6.0,assistant,675, Austin,1802,12,suca,7,9,675,1,3,401
1593,cot,6.222e-05,6.2223815e-05,1,everything_in_user_tags,6.0,assistant,676, (,1803,12,suca,7,10,676,1,3,402
1594,cot,1.698e-05,1.6978733e-05,1,everything_in_user_tags,6.0,assistant,677,TX,1804,12,suca,7,11,677,1,3,403
1595,cot,0.00015214,0.00015214151,1,everything_in_user_tags,6.0,assistant,678,)**,1805,12,suca,7,12,678,1,3,404
1596,cot,0.0006318,0.0006317972,1,everything_in_user_tags,6.0,assistant,679,"  
",1806,12,suca,7,13,679,1,3,405
