token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,content_token_ix
261,1078,220,0.98, about,2,2039,all_user_tags,assistant,2.9198416e-08,1.1409973e-08,1.5037521e-05,0.999985,223
262,220,16,0.87, ,2,2040,all_user_tags,assistant,2.4885873e-08,8.087452e-06,9.971662e-06,0.9999819,224
263,16,1585,0.77,1,2,2041,all_user_tags,assistant,3.858497e-09,7.658415e-10,3.8913456e-07,0.99999964,225
264,306,13,0.68, in,2,2042,all_user_tags,assistant,2.0911668e-05,3.269434e-05,4.795328e-05,0.99989843,226
265,350,17,0.97, (,2,2043,all_user_tags,assistant,2.388784e-07,7.033096e-09,0.00012055014,0.99987924,227
266,1161,35971,1.0,25,2,2044,all_user_tags,assistant,4.9703598e-08,2.505905e-10,0.00017956186,0.9998204,228
267,8957,8,1.0, mm,2,2045,all_user_tags,assistant,3.279855e-07,4.1696847e-08,7.378488e-08,0.9999995,229
268,8,328,0.88,),2,2046,all_user_tags,assistant,2.5602338e-08,2.312817e-10,2.8368302e-06,0.99999714,230
269,328,3411,0.99, of,2,2047,all_user_tags,assistant,6.138587e-08,3.223998e-08,3.135897e-06,0.9999968,231
270,3411,777,0.99, water,2,2048,all_user_tags,assistant,6.2382605e-06,3.6644105e-06,0.00018574191,0.9998043,232
271,777,2384,0.99, per,2,2049,all_user_tags,assistant,1.9508596e-07,8.743193e-08,8.958504e-05,0.9999101,233
272,2384,11,0.62, week,2,2050,all_user_tags,assistant,2.8900147e-06,5.7228403e-06,0.00067146524,0.9993199,234
273,11,13958,0.72,",",2,2051,all_user_tags,assistant,5.078916e-08,3.7168135e-08,2.7682447e-05,0.9999722,235
274,13958,290,0.82, keeping,2,2052,all_user_tags,assistant,1.4803116e-05,1.7530075e-08,0.00011829688,0.99986684,236
275,290,22390,1.0, the,2,2053,all_user_tags,assistant,8.4717e-05,1.1952721e-06,3.449383e-05,0.9998796,237
276,22390,31454,0.74, soil,2,2054,all_user_tags,assistant,1.2995272e-06,2.004057e-06,2.4765563e-05,0.999972,238
277,31454,23364,0.98, consistently,2,2055,all_user_tags,assistant,1.05301574e-07,1.5265296e-09,6.306624e-06,0.99999356,239
278,23364,889,0.99, moist,2,2056,all_user_tags,assistant,4.391116e-08,1.7532699e-09,6.876373e-05,0.9999312,240
279,889,625,0.98, but,2,2057,all_user_tags,assistant,3.9655781e-10,1.0474815e-11,1.1755191e-07,0.9999999,241
280,625,24712,0.89, not,2,2058,all_user_tags,assistant,2.6894625e-07,1.8314385e-08,2.7021733e-05,0.9999727,242
281,24712,4544,1.0, sog,2,2059,all_user_tags,assistant,7.1026415e-07,5.8642406e-08,0.00033669051,0.9996625,243
282,4544,13,0.68,gy,2,2060,all_user_tags,assistant,2.5291373e-09,1.557392e-10,1.3578837e-05,0.9999864,244
283,13,12303,0.48,.,2,2061,all_user_tags,assistant,3.4749068e-08,9.806805e-10,8.330326e-05,0.9999167,245
284,3813,261,0.18, With,2,2062,all_user_tags,assistant,2.6612133e-07,1.7410505e-07,0.0166148,0.9833847,246
285,10609,503,0.53, heat,2,2063,all_user_tags,assistant,1.4282082e-06,3.3807474e-08,0.00094672025,0.99905187,247
286,11,481,0.32,",",2,2064,all_user_tags,assistant,1.1540732e-07,4.606345e-09,3.9831535e-05,0.99996006,248
287,481,1340,0.73, you,2,2065,all_user_tags,assistant,1.3449493e-07,1.5887686e-09,6.777324e-06,0.9999931,249
288,4720,1309,0.93,’ll,2,2066,all_user_tags,assistant,3.754129e-07,2.7292493e-09,0.00016454837,0.999835,250
289,1309,316,0.62, need,2,2067,all_user_tags,assistant,1.7490112e-07,7.555934e-09,0.00023936185,0.99976045,251
290,316,3411,0.85, to,2,2068,all_user_tags,assistant,1.2290258e-07,1.6923651e-09,4.4755572e-05,0.9999552,252
291,3411,945,0.63, water,2,2069,all_user_tags,assistant,3.9408795e-07,1.0721937e-08,2.7203963e-05,0.99997234,253
292,945,4783,0.89, more,2,2070,all_user_tags,assistant,9.439053e-08,1.4999896e-08,3.6595293e-06,0.9999962,254
293,4783,2322,0.48, often,2,2071,all_user_tags,assistant,3.7647138e-07,2.0130853e-09,1.8315688e-05,0.9999813,255
294,350,50492,0.31, (,2,2072,all_user_tags,assistant,1.3276648e-08,1.5248237e-10,0.0002905124,0.9997094,256
295,87311,503,0.56,daily,2,2073,all_user_tags,assistant,1.780056e-05,6.1628447e-07,0.0005521355,0.9994294,257
296,503,1753,0.99, or,2,2074,all_user_tags,assistant,5.983076e-08,1.2357407e-07,5.2911484e-05,0.99994695,258
297,1753,1273,0.91, every,2,2075,all_user_tags,assistant,3.5690205e-06,9.533201e-08,0.07046015,0.9295362,259
298,1273,2163,1.0, other,2,2076,all_user_tags,assistant,1.7642763e-07,2.3281862e-08,0.0038595914,0.9961402,260
299,2163,741,0.43, day,2,2077,all_user_tags,assistant,1.0573884e-07,1.0632792e-08,0.0001977723,0.9998022,261
300,6294,12,1.0,").
",2,2078,all_user_tags,assistant,3.3861625e-10,3.035602e-14,1.2752844e-06,0.9999987,262
301,12,6240,1.0,-,2,2079,all_user_tags,assistant,2.2153623e-09,1.4225635e-10,8.114905e-05,0.9999188,263
302,6240,37,0.71, **,2,2080,all_user_tags,assistant,1.0165333e-09,5.5803834e-10,2.4301041e-06,0.9999976,264
303,37,189301,1.0,F,2,2081,all_user_tags,assistant,6.7826695e-06,1.1460183e-06,0.00036541812,0.99962664,265
304,189301,4492,1.0,ertil,2,2082,all_user_tags,assistant,7.213544e-10,1.1978655e-09,5.1992753e-08,1.0,266
305,4492,142760,1.0,izer,2,2083,all_user_tags,assistant,5.3174683e-12,7.391023e-13,1.28146835e-08,1.0,267
306,142760,7972,0.66,:**,2,2084,all_user_tags,assistant,1.141057e-09,1.5536912e-11,3.9618337e-07,0.99999964,268
307,7649,261,1.0, Use,2,2085,all_user_tags,assistant,2.4083338e-09,1.0164918e-10,2.7381413e-06,0.99999726,269
308,261,32879,0.99, a,2,2086,all_user_tags,assistant,3.5636898e-08,1.9282874e-08,6.610948e-06,0.9999933,270
309,32879,41372,0.39, balanced,2,2087,all_user_tags,assistant,4.4062617e-08,7.1004957e-09,3.778969e-05,0.9999622,271
310,350,702,0.67, (,2,2088,all_user_tags,assistant,8.257964e-06,2.73939e-07,2.8845672e-05,0.99996257,272
311,68,1940,1.0,e,2,2089,all_user_tags,assistant,4.1544412e-10,1.1997886e-13,3.6628676e-06,0.9999963,273
312,1940,4213,0.99,.g,2,2090,all_user_tags,assistant,5.3049794e-06,1.5034179e-07,2.482867e-05,0.9999697,274
313,4213,220,0.99,".,",2,2091,all_user_tags,assistant,8.1474276e-08,6.2963093e-09,4.8998365e-05,0.9999509,275
314,220,702,0.95, ,2,2092,all_user_tags,assistant,1.1716974e-06,1.7664587e-06,5.6509725e-05,0.9999405,276
315,702,50005,0.88,10,2,2093,all_user_tags,assistant,5.2929412e-08,1.7915541e-09,2.462408e-05,0.9999753,277
316,12,702,1.0,-,2,2094,all_user_tags,assistant,1.0770096e-06,3.2160558e-06,1.3618995e-05,0.9999821,278
317,702,12,1.0,10,2,2095,all_user_tags,assistant,2.8704886e-07,8.466788e-07,2.1244557e-06,0.9999968,279
318,12,702,1.0,-,2,2096,all_user_tags,assistant,3.0216825e-06,1.0440225e-06,0.00014559033,0.9998503,280
319,702,8,0.99,10,2,2097,all_user_tags,assistant,4.8705e-08,2.1964612e-09,0.00016944515,0.9998305,281
320,8,503,0.76,),2,2098,all_user_tags,assistant,1.4215536e-08,4.504556e-09,2.934544e-05,0.9999707,282
321,503,59604,0.42, or,2,2099,all_user_tags,assistant,1.781882e-09,6.599357e-11,4.0561135e-06,0.99999595,283
322,59604,50005,0.98, tomato,2,2100,all_user_tags,assistant,4.2557616e-08,2.8937464e-09,2.6154005e-06,0.9999974,284
323,31999,92224,0.6,-specific,2,2101,all_user_tags,assistant,6.0094996e-10,1.5136513e-10,1.8264636e-06,0.9999982,285
324,92224,13,0.33, fertilizer,2,2102,all_user_tags,assistant,1.1431404e-08,6.2015737e-10,1.913276e-06,0.9999981,286
325,13,43297,0.59,.,2,2103,all_user_tags,assistant,2.621799e-07,1.8676381e-10,3.5720298e-06,0.9999962,287
326,7972,483,0.68, Start,2,2104,all_user_tags,assistant,3.552521e-07,5.06387e-10,1.2181224e-05,0.9999875,288
327,483,261,0.94, with,2,2105,all_user_tags,assistant,2.7378198e-06,5.3568133e-08,1.0501197e-06,0.9999962,289
328,261,4207,0.68, a,2,2106,all_user_tags,assistant,4.927733e-07,2.8999619e-08,2.7257174e-06,0.9999968,290
329,4207,7685,0.5, light,2,2107,all_user_tags,assistant,2.6985245e-07,7.396058e-10,1.6428274e-05,0.9999833,291
330,7685,540,0.43, feed,2,2108,all_user_tags,assistant,5.3387153e-06,7.2504584e-08,4.807266e-06,0.99998975,292
331,1261,290,0.66, when,2,2109,all_user_tags,assistant,1.635851e-05,2.8060663e-07,7.190795e-05,0.9999114,293
332,290,1577,0.95, the,2,2110,all_user_tags,assistant,0.000179636,2.883824e-05,0.00055170705,0.9992398,294
333,1577,1343,0.36, first,2,2111,all_user_tags,assistant,3.0034333e-05,2.8274455e-06,0.00090848585,0.99905866,295
334,1343,15657,1.0, true,2,2112,all_user_tags,assistant,1.0955116e-05,3.1916292e-09,9.756364e-06,0.99997926,296
335,15657,7680,0.98, leaves,2,2113,all_user_tags,assistant,0.00065292197,4.3017766e-07,0.0011059189,0.9982407,297
336,7680,11,0.88, appear,2,2114,all_user_tags,assistant,1.7368041e-08,2.0357986e-09,0.00016867416,0.9998313,298
337,11,1815,0.99,",",2,2115,all_user_tags,assistant,1.3445284e-06,8.209047e-10,8.09659e-06,0.9999906,299
338,1815,6160,0.87, then,2,2116,all_user_tags,assistant,9.140396e-06,6.247457e-09,4.886866e-05,0.99994195,300
339,6160,316,1.0, switch,2,2117,all_user_tags,assistant,6.3035363e-06,1.3266839e-07,0.00021876524,0.99977475,301
340,316,261,0.98, to,2,2118,all_user_tags,assistant,1.8764712e-06,5.2163364e-07,1.0364782e-05,0.99998724,302
341,261,7266,0.58, a,2,2119,all_user_tags,assistant,2.2744508e-07,2.0413493e-07,5.7580364e-05,0.99994195,303
342,4465,50005,1.0, low,2,2120,all_user_tags,assistant,2.6837785e-07,6.322081e-07,4.0300733e-05,0.99995875,304
343,84169,32274,0.94,-ph,2,2121,all_user_tags,assistant,2.7997243e-07,1.3877576e-07,2.718737e-06,0.9999969,305
344,32274,42088,0.99,osph,2,2122,all_user_tags,assistant,5.605607e-06,1.0516339e-05,7.045569e-05,0.99991345,306
345,42088,11,0.49,orus,2,2123,all_user_tags,assistant,1.405256e-06,7.266882e-07,3.6871326e-05,0.999961,307
346,11,1932,0.82,",",2,2124,all_user_tags,assistant,1.5347576e-06,1.0609665e-06,1.815893e-05,0.99997926,308
347,1932,172972,0.77, high,2,2125,all_user_tags,assistant,1.809449e-06,6.4897627e-06,3.9105445e-05,0.99995255,309
348,172972,72659,0.98,-pot,2,2126,all_user_tags,assistant,1.2402916e-09,2.3621732e-13,1.1362797e-05,0.9999887,310
349,72659,966,0.47,assium,2,2127,all_user_tags,assistant,1.3756852e-06,3.0982582e-07,4.6499146e-05,0.99995184,311
350,25306,350,0.83, blend,2,2128,all_user_tags,assistant,1.0337021e-08,3.4905753e-10,7.753399e-07,0.99999917,312
351,350,68,0.42, (,2,2129,all_user_tags,assistant,8.943436e-06,1.088431e-07,0.00024154662,0.99974936,313
352,68,1940,1.0,e,2,2130,all_user_tags,assistant,5.3112e-10,4.9325355e-13,1.5056533e-05,0.999985,314
353,1940,4213,1.0,.g,2,2131,all_user_tags,assistant,3.557734e-07,2.5606704e-11,2.4944042e-05,0.9999747,315
354,4213,220,0.99,".,",2,2132,all_user_tags,assistant,5.5880205e-06,1.1155206e-07,0.0016796011,0.99831474,316
355,220,20,0.87, ,2,2133,all_user_tags,assistant,3.805642e-06,4.165625e-06,0.00039159102,0.99960047,317
356,19,12,0.76,4,2,2134,all_user_tags,assistant,2.121052e-05,3.6165663e-06,0.0008313079,0.99914384,318
357,12,702,0.23,-,2,2135,all_user_tags,assistant,8.214875e-07,2.84161e-07,5.4451597e-05,0.99994445,319
358,702,12,1.0,10,2,2136,all_user_tags,assistant,0.0004033175,8.4477637e-07,0.00034903907,0.99924684,320
359,12,702,0.42,-,2,2137,all_user_tags,assistant,4.028908e-07,5.9092207e-07,3.178375e-05,0.9999672,321
360,702,8,0.99,10,2,2138,all_user_tags,assistant,2.8003258e-06,5.982766e-07,2.2020598e-05,0.9999746,322
361,8,4730,0.59,),2,2139,all_user_tags,assistant,3.0160567e-08,5.4366694e-08,9.304581e-06,0.9999906,323
362,4730,15310,0.87, once,2,2140,all_user_tags,assistant,3.0971973e-05,7.5530915e-07,0.00022542229,0.9997428,324
363,15310,13217,0.42, fruit,2,2141,all_user_tags,assistant,0.001102692,1.1806388e-06,4.458466e-05,0.99885154,325
364,289,18015,0.68,ing,2,2142,all_user_tags,assistant,9.0371715e-05,8.3787575e-07,0.00022394749,0.9996848,326
365,18015,558,0.62, begins,2,2143,all_user_tags,assistant,2.2820232e-09,1.4421056e-10,7.3121475e-05,0.9999269,327
366,13,43297,0.38,.,2,2144,all_user_tags,assistant,7.5644635e-10,1.12496845e-10,1.5123345e-06,0.99999845,328
367,17547,290,0.51, Follow,2,2145,all_user_tags,assistant,5.840367e-10,3.26066e-12,2.3562316e-06,0.9999976,329
368,4208,9837,0.81, label,2,2146,all_user_tags,assistant,2.1698088e-09,9.119205e-12,1.4656466e-05,0.99998534,330
369,15543,2322,0.34, instructions,2,2147,all_user_tags,assistant,8.728956e-09,4.490107e-11,6.127633e-06,0.9999939,331
370,395,22586,0.25, for,2,2148,all_user_tags,assistant,4.3839805e-08,6.944284e-10,5.2864336e-05,0.9999471,332
371,9762,50005,0.72, mix,2,2149,all_user_tags,assistant,0.00037094278,1.5060335e-05,0.035069752,0.9645443,333
372,69972,558,0.86, ratios,2,2150,all_user_tags,assistant,2.9863187e-09,4.0271512e-11,1.5215933e-06,0.99999845,334
373,558,12,1.0,".
",2,2151,all_user_tags,assistant,1.0553664e-08,3.3128183e-12,1.8440584e-06,0.9999981,335
374,12,6240,1.0,-,2,2152,all_user_tags,assistant,1.5593917e-08,9.4501325e-12,1.3099445e-05,0.9999869,336
375,6240,13863,0.66, **,2,2153,all_user_tags,assistant,6.152086e-11,7.6109735e-13,4.5527332e-07,0.9999995,337
376,13863,9858,0.74,Other,2,2154,all_user_tags,assistant,6.657087e-11,8.101523e-13,1.4564704e-06,0.99999857,338
377,2140,9858,0.96, key,2,2155,all_user_tags,assistant,2.198371e-09,1.0962594e-10,4.2800575e-06,0.9999957,339
378,9858,142760,0.86, tips,2,2156,all_user_tags,assistant,4.9785914e-10,5.011957e-14,5.429902e-08,1.0,340
379,25,1612,1.0,:,2,2157,all_user_tags,assistant,2.7616703e-05,7.2272e-09,0.00078399666,0.99918836,341
380,1612,220,0.99,"**
",2,2158,all_user_tags,assistant,8.0682755e-10,1.738986e-14,1.1312488e-06,0.9999989,342
381,220,533,0.77, ,2,2159,all_user_tags,assistant,1.0804965e-08,1.9977273e-12,3.4976404e-07,0.99999964,343
382,533,6240,0.61, -,2,2160,all_user_tags,assistant,3.8202444e-08,9.890289e-11,2.0665611e-06,0.99999785,344
383,6240,5808,0.91, **,2,2161,all_user_tags,assistant,3.892581e-10,1.8127947e-11,3.7806603e-06,0.9999962,345
384,5808,311,1.0,So,2,2162,all_user_tags,assistant,4.701991e-07,3.163173e-08,8.458912e-05,0.9999149,346
385,311,275,0.46,il,2,2163,all_user_tags,assistant,6.9219147e-10,4.2820712e-11,2.4579003e-06,0.9999975,347
386,275,39,1.0, p,2,2164,all_user_tags,assistant,3.826084e-07,0.00044348597,1.5471617e-06,0.9995546,348
387,39,142760,0.41,H,2,2165,all_user_tags,assistant,3.831678e-09,3.8613543e-09,1.0198245e-07,0.9999999,349
388,142760,220,0.78,:**,2,2166,all_user_tags,assistant,9.996697e-07,1.337413e-09,2.0036359e-07,0.9999988,350
389,220,21,1.0, ,2,2167,all_user_tags,assistant,4.6104276e-09,7.46445e-08,7.5445956e-07,0.99999917,351
390,21,13,1.0,6,2,2168,all_user_tags,assistant,4.025387e-09,1.1167719e-09,1.0175706e-07,0.9999999,352
391,13,15,0.9,.,2,2169,all_user_tags,assistant,6.056654e-08,8.150277e-11,3.090402e-06,0.9999969,353
392,15,1585,0.64,0,2,2170,all_user_tags,assistant,3.480383e-07,8.8329344e-11,3.4236612e-07,0.9999993,354
393,1585,21,1.0,–,2,2171,all_user_tags,assistant,1.922462e-10,2.0636577e-10,3.141915e-07,0.99999964,355
394,21,13,1.0,6,2,2172,all_user_tags,assistant,1.6679316e-09,1.6891104e-08,9.818749e-08,0.9999999,356
395,13,23,1.0,.,2,2173,all_user_tags,assistant,4.2840855e-09,8.4481846e-13,2.5028044e-06,0.9999975,357
396,23,395,0.38,8,2,2174,all_user_tags,assistant,1.0510169e-06,1.201644e-09,4.900097e-07,0.99999845,358
397,395,24174,0.57, for,2,2175,all_user_tags,assistant,1.3499877e-05,1.9074653e-06,3.649301e-05,0.99994814,359
398,1636,72324,0.66, best,2,2176,all_user_tags,assistant,9.740522e-08,5.7606555e-11,1.1162772e-05,0.9999888,360
399,72324,108958,0.99, nutrient,2,2177,all_user_tags,assistant,5.010968e-08,3.9451334e-10,6.852645e-08,0.9999999,361
400,108958,558,0.75, uptake,2,2178,all_user_tags,assistant,6.0219847e-09,3.9975384e-12,8.360639e-08,0.9999999,362
401,558,220,1.0,".
",2,2179,all_user_tags,assistant,5.2207315e-07,2.9316902e-10,2.2622018e-05,0.9999769,363
402,220,533,0.88, ,2,2180,all_user_tags,assistant,4.3953214e-08,2.8952129e-11,3.1839573e-07,0.99999964,364
403,533,6240,1.0, -,2,2181,all_user_tags,assistant,4.2675308e-09,2.1082273e-11,3.1217186e-07,0.99999964,365
404,6240,67854,0.63, **,2,2182,all_user_tags,assistant,5.3532374e-09,1.6670717e-11,2.269537e-05,0.99997735,366
405,67854,332,1.0,Mul,2,2183,all_user_tags,assistant,4.7840425e-09,5.791676e-12,3.4190286e-08,1.0,367
406,332,142760,0.73,ch,2,2184,all_user_tags,assistant,2.4698008e-07,1.2424873e-11,1.3081984e-07,0.99999964,368
407,142760,28921,0.37,:**,2,2185,all_user_tags,assistant,1.3299104e-06,1.9805534e-10,2.021913e-05,0.9999784,369
408,355,220,0.73, A,2,2186,all_user_tags,assistant,0.00016768613,7.9203005e-08,0.0030923164,0.9967399,370
409,220,17,0.97, ,2,2187,all_user_tags,assistant,3.7170946e-06,3.2917033e-08,0.00033848957,0.99965775,371
410,17,1585,0.72,2,2,2188,all_user_tags,assistant,2.9055053e-07,6.77467e-11,1.9093151e-05,0.99998057,372
411,1585,18,0.98,–,2,2189,all_user_tags,assistant,1.3153771e-08,2.6987816e-09,3.861269e-05,0.9999614,373
412,18,35971,0.88,3,2,2190,all_user_tags,assistant,3.5566325e-05,8.4920394e-08,6.3705855e-05,0.9999006,374
413,306,10261,0.98, in,2,2191,all_user_tags,assistant,5.9279184e-05,9.400875e-08,5.4789165e-05,0.9998858,375
414,10261,328,0.95, layer,2,2192,all_user_tags,assistant,1.4596312e-05,9.481823e-09,0.00029321646,0.9996922,376
415,18295,22390,0.49, keeps,2,2193,all_user_tags,assistant,0.000117531905,2.5335417e-08,0.00047009307,0.9994124,377
416,22390,8157,0.53, soil,2,2194,all_user_tags,assistant,4.0239698e-05,3.7851387e-06,0.0004551609,0.99950075,378
417,8157,11,0.83, cool,2,2195,all_user_tags,assistant,7.749858e-05,4.2320375e-05,0.009775825,0.9901044,379
418,11,87383,0.44,",",2,2196,all_user_tags,assistant,1.2368555e-06,7.2491946e-10,0.0013221864,0.9986766,380
419,87383,36036,1.0, retains,2,2197,all_user_tags,assistant,0.00010486898,3.949353e-05,0.00018741134,0.99966824,381
420,36036,11,0.98, moisture,2,2198,all_user_tags,assistant,2.0909197e-06,1.3273657e-08,1.7748884e-05,0.9999801,382
421,11,326,1.0,",",2,2199,all_user_tags,assistant,4.161551e-07,1.5320444e-09,8.487272e-05,0.99991465,383
422,326,38566,0.72, and,2,2200,all_user_tags,assistant,1.1813266e-06,1.4576838e-08,0.0027503248,0.9972485,384
423,38566,98992,0.86, reduces,2,2201,all_user_tags,assistant,7.0128243e-07,1.5493102e-09,0.00019220538,0.99980706,385
424,98992,558,0.99, weeds,2,2202,all_user_tags,assistant,5.9573846e-05,4.6857426e-08,0.0014960199,0.9984444,386
425,558,220,1.0,".
",2,2203,all_user_tags,assistant,2.3696823e-06,3.5536013e-10,2.1125967e-05,0.9999765,387
426,220,533,0.74, ,2,2204,all_user_tags,assistant,6.3865133e-07,4.807893e-10,1.3370758e-05,0.99998593,388
427,533,6240,1.0, -,2,2205,all_user_tags,assistant,1.5668298e-05,4.76759e-10,0.0014688331,0.99851555,389
428,6240,10768,0.6, **,2,2206,all_user_tags,assistant,7.739024e-09,2.858735e-11,0.00017138694,0.9998286,390
429,10768,142760,1.0,Support,2,2207,all_user_tags,assistant,1.9073013e-06,2.0928954e-10,4.6265377e-05,0.99995184,391
430,142760,137247,0.84,:**,2,2208,all_user_tags,assistant,2.7641947e-05,2.411877e-09,0.0028096559,0.99716264,392
431,137247,503,0.99, Stake,2,2209,all_user_tags,assistant,5.3716525e-05,2.473839e-10,2.3457726e-05,0.9999229,393
432,503,61908,0.96, or,2,2210,all_user_tags,assistant,3.6292763e-06,3.4050937e-10,0.00042104642,0.9995753,394
433,61908,6047,0.76, cage,2,2211,all_user_tags,assistant,0.0008618467,2.1007514e-08,0.0002884927,0.99884963,395
434,6047,316,0.58, early,2,2212,all_user_tags,assistant,8.685012e-05,1.2705477e-09,0.023687018,0.97622615,396
435,26,55866,0.43,;,2,2213,all_user_tags,assistant,0.00037472838,1.972583e-08,0.032491755,0.96713346,397
436,34110,289,0.19, erect,2,2214,all_user_tags,assistant,0.0038830962,5.690975e-06,0.42695588,0.5691554,398
437,289,17203,0.33,ing,2,2215,all_user_tags,assistant,1.1238163e-05,2.2339826e-09,0.031014921,0.9689738,399
438,290,2498,0.5, the,2,2216,all_user_tags,assistant,0.0017892587,5.1655497e-06,0.06396272,0.9342429,400
439,2498,2254,0.5, support,2,2217,all_user_tags,assistant,0.00033633434,1.5991086e-08,0.0117302425,0.98793346,401
440,2049,290,0.81, while,2,2218,all_user_tags,assistant,0.0005854072,1.8846931e-07,0.031826377,0.967588,402
441,290,6804,0.97, the,2,2219,all_user_tags,assistant,0.0010690057,1.2856709e-06,0.012489682,0.98644,403
442,6804,382,0.99, plant,2,2220,all_user_tags,assistant,5.3524896e-06,6.177863e-08,0.00021752602,0.999777,404
443,382,2928,0.46, is,2,2221,all_user_tags,assistant,3.528799e-05,1.1206602e-09,0.006341107,0.9936237,405
444,2928,3291,0.92, still,2,2222,all_user_tags,assistant,2.2401353e-05,2.4887447e-08,0.0062053595,0.9937722,406
445,3291,46396,0.52, small,2,2223,all_user_tags,assistant,1.540842e-07,2.0130992e-11,0.012128336,0.9878715,407
446,4787,480,0.44, makes,2,2224,all_user_tags,assistant,5.327076e-06,3.227033e-11,0.00058122206,0.9994135,408
447,135775,11087,0.71, pruning,2,2225,all_user_tags,assistant,5.17042e-06,1.1495208e-08,0.007089366,0.9929054,409
448,11087,558,0.87, easier,2,2226,all_user_tags,assistant,6.718285e-08,4.994062e-12,0.0004287151,0.99957126,410
449,558,220,1.0,".
",2,2227,all_user_tags,assistant,0.0003330132,1.197036e-09,0.00026417,0.99940276,411
450,220,533,1.0, ,2,2228,all_user_tags,assistant,2.6206333e-06,1.3186698e-10,0.0022397987,0.9977576,412
451,533,6240,1.0, -,2,2229,all_user_tags,assistant,6.79025e-07,3.75453e-11,0.00025363793,0.99974567,413
452,6240,2938,0.98, **,2,2230,all_user_tags,assistant,2.3721292e-08,7.320569e-11,0.0035626697,0.9964373,414
453,2938,30541,0.75,Pr,2,2231,all_user_tags,assistant,5.981831e-05,1.9384708e-05,0.0012621826,0.99865866,415
454,30541,142760,0.98,uning,2,2232,all_user_tags,assistant,8.668784e-07,2.2983924e-09,0.00039177304,0.9996074,416
455,142760,18141,0.82,:**,2,2233,all_user_tags,assistant,6.7869786e-07,5.626235e-10,0.01942345,0.98057586,417
456,18141,31485,0.78, Remove,2,2234,all_user_tags,assistant,9.2373415e-07,1.100811e-09,0.00096221355,0.9990369,418
457,31485,409,1.0, suck,2,2235,all_user_tags,assistant,6.895796e-05,1.5527613e-07,0.000261114,0.9996698,419
458,409,306,0.59,ers,2,2236,all_user_tags,assistant,1.7610111e-05,1.0830062e-08,0.0010095157,0.9989729,420
459,306,290,0.99, in,2,2237,all_user_tags,assistant,0.000176155,5.1086704e-07,0.084057085,0.9157663,421
460,290,2758,0.78, the,2,2238,all_user_tags,assistant,0.00082875165,5.6697822e-06,0.0060658036,0.9930998,422
461,2758,22231,1.0, main,2,2239,all_user_tags,assistant,9.319569e-05,1.3371402e-08,0.0005376302,0.9993692,423
462,33801,316,0.27, vine,2,2240,all_user_tags,assistant,8.977432e-06,6.8158107e-10,0.00029663302,0.99969447,424
463,802,1577,0.35,’s,2,2241,all_user_tags,assistant,0.000106121835,2.5111788e-08,0.0017964611,0.99809736,425
464,1577,220,0.36, first,2,2242,all_user_tags,assistant,0.0016795561,1.7086191e-07,0.030255936,0.96806437,426
465,220,19,0.23, ,2,2243,all_user_tags,assistant,0.030232659,4.630329e-05,0.56686825,0.40285283,427
466,19,1585,0.97,4,2,2244,all_user_tags,assistant,1.0921964e-05,1.1198138e-09,0.0025604994,0.9974286,428
467,1585,21,0.65,–,2,2245,all_user_tags,assistant,4.8497433e-05,6.7143804e-07,0.05180156,0.9481492,429
468,21,21185,0.41,6,2,2246,all_user_tags,assistant,8.0960297e-07,7.909345e-11,0.0001993614,0.9997999,430
469,21185,316,0.83, inches,2,2247,all_user_tags,assistant,8.118878e-05,2.1571324e-08,0.08741414,0.9125047,431
470,316,5184,0.51, to,2,2248,all_user_tags,assistant,1.5291064e-06,3.598513e-09,0.010437759,0.9895607,432
471,5184,5954,0.98, focus,2,2249,all_user_tags,assistant,2.3978566e-07,2.1052835e-09,5.1821375e-05,0.9999479,433
472,5954,402,1.0, energy,2,2250,all_user_tags,assistant,2.3611507e-08,9.35918e-12,2.4403873e-06,0.9999975,434
473,402,15310,0.99, on,2,2251,all_user_tags,assistant,2.9139796e-05,1.6718453e-09,0.00013734265,0.99983346,435
474,15310,558,0.64, fruit,2,2252,all_user_tags,assistant,6.6956727e-06,1.606512e-10,1.13769765e-05,0.9999819,436
475,558,220,1.0,".
",2,2253,all_user_tags,assistant,8.165795e-05,4.0486805e-11,2.4041508e-05,0.99989426,437
476,220,533,1.0, ,2,2254,all_user_tags,assistant,1.69045e-05,6.804143e-11,2.512311e-06,0.99998057,438
477,533,6240,1.0, -,2,2255,all_user_tags,assistant,1.4715083e-06,2.1704775e-10,0.0002822658,0.9997162,439
478,6240,47,0.75, **,2,2256,all_user_tags,assistant,8.0137916e-08,9.852686e-10,0.026097866,0.97390205,440
479,47,376,0.85,P,2,2257,all_user_tags,assistant,8.133169e-05,1.1365657e-07,0.0077222004,0.9921963,441
480,376,3580,0.45,est,2,2258,all_user_tags,assistant,3.214172e-06,2.864304e-09,0.0010683172,0.9989285,442
481,5621,142760,1.0, watch,2,2259,all_user_tags,assistant,0.0003897237,1.0669908e-06,0.05249114,0.9471181,443
482,142760,16835,0.49,:**,2,2260,all_user_tags,assistant,0.002641473,7.263866e-08,0.3387406,0.6586179,444
483,16835,448,0.88, Keep,2,2261,all_user_tags,assistant,0.009572401,4.1661424e-06,0.91482854,0.07559488,445
