token_in_seg_ix,count,acc,model,layer_ix,role_space
137,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
138,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
139,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
140,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
141,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
142,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
143,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
144,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
145,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
146,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
147,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
148,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
149,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
150,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
151,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
152,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
153,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
154,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
155,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
156,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
157,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
158,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
159,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
160,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
161,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
162,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
163,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
164,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
165,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
166,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
167,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
168,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
169,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
170,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
171,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
172,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
173,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
174,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
175,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
176,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
177,2,1.0,gptoss-20b,18,"system,user,cot,assistant"
178,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
179,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
180,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
181,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
182,2,0.0,gptoss-20b,18,"system,user,cot,assistant"
183,2,0.5,gptoss-20b,18,"system,user,cot,assistant"
184,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
185,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
186,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
187,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
188,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
189,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
190,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
191,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
192,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
193,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
194,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
195,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
196,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
197,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
198,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
199,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
200,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
201,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
202,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
203,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
204,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
205,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
206,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
207,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
208,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
209,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
210,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
211,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
212,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
213,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
214,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
215,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
216,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
217,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
218,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
219,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
220,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
221,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
222,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
223,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
224,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
225,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
226,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
227,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
228,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
229,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
230,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
231,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
232,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
233,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
234,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
235,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
236,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
237,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
238,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
239,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
240,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
241,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
242,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
243,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
244,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
245,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
246,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
247,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
248,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
249,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
250,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
251,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
252,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
253,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
254,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
255,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
256,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
257,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
258,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
259,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
260,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
261,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
262,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
263,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
264,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
265,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
266,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
267,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
268,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
269,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
270,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
271,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
272,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
273,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
274,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
275,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
276,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
277,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
278,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
279,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
280,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
281,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
282,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
283,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
284,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
285,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
286,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
287,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
288,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
289,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
290,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
291,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
292,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
293,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
294,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
295,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
296,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
297,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
298,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
299,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
300,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
301,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
302,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
303,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
304,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
305,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
306,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
307,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
308,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
309,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
310,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
311,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
312,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
313,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
314,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
315,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
316,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
317,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
318,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
319,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
320,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
321,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
322,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
323,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
324,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
325,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
326,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
327,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
328,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
329,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
330,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
331,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
332,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
333,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
334,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
335,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
336,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
337,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
338,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
339,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
340,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
341,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
342,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
343,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
344,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
345,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
346,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
347,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
348,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
349,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
350,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
351,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
352,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
353,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
354,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
355,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
356,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
357,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
358,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
359,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
360,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
361,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
362,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
363,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
364,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
365,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
366,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
367,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
368,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
369,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
370,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
371,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
372,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
373,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
374,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
375,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
376,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
377,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
378,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
379,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
380,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
381,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
382,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
383,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
384,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
385,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
386,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
387,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
388,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
389,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
390,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
391,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
392,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
393,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
394,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
395,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
396,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
397,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
398,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
399,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
400,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
401,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
402,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
403,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
404,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
405,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
406,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
407,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
408,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
409,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
410,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
411,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
412,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
413,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
414,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
415,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
416,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
417,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
418,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
419,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
420,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
421,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
422,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
423,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
424,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
425,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
426,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
427,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
428,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
429,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
430,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
431,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
432,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
433,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
434,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
435,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
436,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
437,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
438,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
439,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
440,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
441,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
442,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
443,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
444,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
445,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
446,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
447,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
448,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
449,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
450,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
451,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
452,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
453,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
454,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
455,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
456,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
457,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
458,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
459,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
460,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
461,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
462,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
463,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
464,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
465,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
466,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
467,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
468,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
469,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
470,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
471,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
472,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
473,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
474,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
475,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
476,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
477,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
478,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
479,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
480,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
481,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
482,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
483,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
484,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
485,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
486,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
487,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
488,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
489,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
490,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
491,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
492,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
493,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
494,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
495,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
496,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
497,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
498,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
499,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
500,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
501,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
502,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
503,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
504,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
505,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
506,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
507,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
508,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
509,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
510,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
511,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
512,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
513,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
514,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
515,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
516,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
517,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
518,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
519,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
520,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
521,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
522,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
523,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
524,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
525,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
526,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
527,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
528,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
529,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
530,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
531,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
532,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
533,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
534,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
535,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
536,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
537,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
538,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
539,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
540,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
541,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
542,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
543,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
544,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
545,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
546,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
547,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
548,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
549,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
550,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
551,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
552,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
553,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
554,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
555,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
556,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
557,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
558,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
559,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
560,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
561,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
562,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
563,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
564,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
565,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
566,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
567,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
568,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
569,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
570,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
571,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
572,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
573,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
574,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
575,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
576,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
577,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
578,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
579,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
580,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
581,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
582,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
583,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
584,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
585,1,1.0,gptoss-20b,18,"system,user,cot,assistant"
586,1,0.0,gptoss-20b,18,"system,user,cot,assistant"
