role,pred,count,model,layer_ix,role_space
cot,tool,223,gptoss-20b,19,"system,user,cot,assistant,tool"
cot,user,129,gptoss-20b,19,"system,user,cot,assistant,tool"
system,cot,7,gptoss-20b,19,"system,user,cot,assistant,tool"
system,system,113,gptoss-20b,19,"system,user,cot,assistant,tool"
system,tool,322,gptoss-20b,19,"system,user,cot,assistant,tool"
assistant,assistant,143,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,cot,575,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,system,13,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,tool,7,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,assistant,158,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,cot,136,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,system,7,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,tool,220,gptoss-20b,20,"system,user,cot,assistant,tool"
cot,user,158,gptoss-20b,20,"system,user,cot,assistant,tool"
system,assistant,1,gptoss-20b,20,"system,user,cot,assistant,tool"
system,cot,9,gptoss-20b,20,"system,user,cot,assistant,tool"
system,system,99,gptoss-20b,20,"system,user,cot,assistant,tool"
system,tool,330,gptoss-20b,20,"system,user,cot,assistant,tool"
system,user,3,gptoss-20b,20,"system,user,cot,assistant,tool"
assistant,assistant,239,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,cot,459,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,system,19,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,tool,17,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,user,4,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,assistant,70,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,cot,130,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,system,15,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,tool,173,gptoss-20b,21,"system,user,cot,assistant,tool"
cot,user,291,gptoss-20b,21,"system,user,cot,assistant,tool"
system,assistant,1,gptoss-20b,21,"system,user,cot,assistant,tool"
system,cot,27,gptoss-20b,21,"system,user,cot,assistant,tool"
system,system,99,gptoss-20b,21,"system,user,cot,assistant,tool"
system,tool,310,gptoss-20b,21,"system,user,cot,assistant,tool"
system,user,5,gptoss-20b,21,"system,user,cot,assistant,tool"
assistant,assistant,254,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,cot,437,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,system,27,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,tool,4,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,user,16,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,assistant,64,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,cot,92,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,system,20,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,tool,192,gptoss-20b,22,"system,user,cot,assistant,tool"
cot,user,311,gptoss-20b,22,"system,user,cot,assistant,tool"
system,assistant,3,gptoss-20b,22,"system,user,cot,assistant,tool"
system,cot,31,gptoss-20b,22,"system,user,cot,assistant,tool"
system,system,86,gptoss-20b,22,"system,user,cot,assistant,tool"
system,tool,309,gptoss-20b,22,"system,user,cot,assistant,tool"
system,user,13,gptoss-20b,22,"system,user,cot,assistant,tool"
assistant,assistant,460,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,cot,225,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,system,24,gptoss-20b,23,"system,user,cot,assistant,tool"
assistant,user,29,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,assistant,43,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,cot,38,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,system,16,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,tool,181,gptoss-20b,23,"system,user,cot,assistant,tool"
cot,user,401,gptoss-20b,23,"system,user,cot,assistant,tool"
system,assistant,12,gptoss-20b,23,"system,user,cot,assistant,tool"
system,cot,64,gptoss-20b,23,"system,user,cot,assistant,tool"
system,system,94,gptoss-20b,23,"system,user,cot,assistant,tool"
system,tool,250,gptoss-20b,23,"system,user,cot,assistant,tool"
system,user,22,gptoss-20b,23,"system,user,cot,assistant,tool"
