token_in_seg_ix,count,acc,model,layer_ix,role_space
397,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
398,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
399,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
400,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
401,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
402,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
403,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
404,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
405,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
406,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
407,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
408,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
409,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
410,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
411,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
412,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
413,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
414,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
415,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
416,20,1.0,gptoss-20b,16,"system,user,cot,assistant"
417,16,1.0,gptoss-20b,16,"system,user,cot,assistant"
418,16,1.0,gptoss-20b,16,"system,user,cot,assistant"
419,16,1.0,gptoss-20b,16,"system,user,cot,assistant"
420,16,1.0,gptoss-20b,16,"system,user,cot,assistant"
421,16,1.0,gptoss-20b,16,"system,user,cot,assistant"
422,16,1.0,gptoss-20b,16,"system,user,cot,assistant"
423,16,1.0,gptoss-20b,16,"system,user,cot,assistant"
424,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
425,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
426,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
427,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
428,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
429,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
430,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
431,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
432,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
433,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
434,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
435,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
436,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
437,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
438,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
439,12,1.0,gptoss-20b,16,"system,user,cot,assistant"
440,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
441,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
442,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
443,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
444,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
445,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
446,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
447,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
448,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
449,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
450,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
451,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
452,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
453,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
454,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
455,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
456,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
457,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
458,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
459,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
460,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
461,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
462,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
463,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
464,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
465,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
466,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
467,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
468,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
469,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
470,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
471,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
472,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
473,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
474,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
475,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
476,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
477,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
478,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
479,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
480,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
481,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
482,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
483,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
484,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
485,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
486,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
487,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
488,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
489,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
490,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
491,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
492,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
493,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
494,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
495,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
496,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
497,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
498,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
499,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
500,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
501,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
502,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
503,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
504,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
505,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
506,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
507,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
508,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
509,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
510,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
511,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
512,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
513,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
514,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
515,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
516,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
517,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
518,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
519,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
520,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
521,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
522,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
523,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
524,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
525,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
526,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
527,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
528,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
529,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
530,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
531,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
532,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
533,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
534,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
535,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
536,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
537,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
538,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
539,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
540,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
541,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
542,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
543,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
544,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
545,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
546,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
547,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
548,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
549,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
550,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
551,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
552,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
553,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
554,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
555,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
556,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
557,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
558,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
559,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
560,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
561,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
562,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
563,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
564,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
565,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
566,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
567,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
568,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
569,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
570,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
571,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
572,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
573,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
574,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
575,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
576,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
577,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
578,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
579,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
580,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
581,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
582,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
583,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
584,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
585,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
586,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
587,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
588,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
589,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
590,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
591,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
592,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
593,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
594,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
595,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
596,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
597,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
598,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
599,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
600,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
601,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
602,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
603,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
604,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
605,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
606,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
607,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
608,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
609,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
610,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
611,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
612,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
613,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
614,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
615,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
616,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
617,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
618,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
619,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
620,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
621,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
622,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
623,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
624,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
625,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
626,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
627,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
628,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
629,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
630,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
631,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
632,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
633,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
634,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
635,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
636,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
637,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
638,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
639,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
640,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
641,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
642,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
643,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
644,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
645,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
646,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
647,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
648,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
649,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
650,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
651,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
652,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
653,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
654,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
655,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
656,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
657,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
658,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
659,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
660,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
661,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
662,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
663,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
664,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
665,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
666,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
667,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
668,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
669,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
670,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
671,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
672,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
673,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
674,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
675,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
676,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
677,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
678,8,1.0,gptoss-20b,16,"system,user,cot,assistant"
679,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
680,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
681,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
682,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
683,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
684,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
685,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
686,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
687,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
688,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
689,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
690,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
691,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
692,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
693,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
694,4,0.75,gptoss-20b,16,"system,user,cot,assistant"
695,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
696,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
697,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
698,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
699,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
700,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
701,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
702,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
703,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
704,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
705,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
706,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
707,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
708,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
709,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
710,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
711,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
712,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
713,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
714,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
715,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
716,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
717,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
718,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
719,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
720,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
721,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
722,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
723,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
724,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
725,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
726,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
727,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
728,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
729,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
730,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
731,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
732,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
733,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
734,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
735,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
736,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
737,4,1.0,gptoss-20b,16,"system,user,cot,assistant"
0,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
1,36,0.9722,gptoss-20b,17,"system,user,cot,assistant"
2,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
3,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
4,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
5,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
6,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
7,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
8,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
9,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
10,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
11,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
12,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
13,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
14,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
15,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
16,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
17,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
18,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
19,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
20,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
21,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
22,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
23,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
24,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
25,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
26,36,0.9722,gptoss-20b,17,"system,user,cot,assistant"
27,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
28,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
29,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
30,36,0.9722,gptoss-20b,17,"system,user,cot,assistant"
31,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
32,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
33,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
34,36,0.9722,gptoss-20b,17,"system,user,cot,assistant"
35,36,0.9722,gptoss-20b,17,"system,user,cot,assistant"
36,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
37,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
38,36,0.9722,gptoss-20b,17,"system,user,cot,assistant"
39,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
40,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
41,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
42,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
43,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
44,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
45,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
46,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
47,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
48,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
49,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
50,36,0.9444,gptoss-20b,17,"system,user,cot,assistant"
51,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
52,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
53,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
54,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
55,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
56,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
57,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
58,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
59,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
60,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
61,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
62,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
63,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
64,36,0.9722,gptoss-20b,17,"system,user,cot,assistant"
65,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
66,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
67,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
68,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
69,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
70,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
71,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
72,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
73,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
74,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
75,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
76,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
77,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
78,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
79,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
80,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
81,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
82,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
83,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
84,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
85,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
86,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
87,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
88,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
89,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
90,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
91,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
92,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
93,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
94,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
95,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
96,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
97,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
98,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
99,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
100,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
101,36,1.0,gptoss-20b,17,"system,user,cot,assistant"
102,32,1.0,gptoss-20b,17,"system,user,cot,assistant"
103,32,1.0,gptoss-20b,17,"system,user,cot,assistant"
104,32,1.0,gptoss-20b,17,"system,user,cot,assistant"
105,32,1.0,gptoss-20b,17,"system,user,cot,assistant"
106,32,1.0,gptoss-20b,17,"system,user,cot,assistant"
107,32,1.0,gptoss-20b,17,"system,user,cot,assistant"
108,32,1.0,gptoss-20b,17,"system,user,cot,assistant"
